Distance (mm)	Counts
0.0	258.0
0.2	272.0
0.4	260.0
0.6	272.0
0.8	299.0
1.0	316.0
1.2	275.0
1.4	303.0
1.6	334.0
1.8	324.0
2.0	339.0
2.2	360.0
2.4	365.0
2.6	379.0
2.8	363.0
3.0	390.0
3.2	387.0
3.4	391.0
3.6	413.0
3.8	463.0
4.0	438.0
4.2	502.0
4.4	487.0
4.6	480.0
4.8	531.0
5.0	516.0
5.2	576.0
5.4	617.0
5.6	707.0
5.8	805.0
6.0	958.0
6.2	1063.0
6.4	1130.0
6.6	1306.0
6.8	1397.0
7.0	1440.0
7.2	1530.0
7.4	1624.0
7.6	1726.0
7.8	1646.0
8.0	1678.0
8.2	1751.0
8.4	1593.0
8.6	1513.0
8.8	1441.0
9.0	1398.0
9.2	1244.0
9.4	1201.0
9.6	1110.0
9.8	1025.0
10.0	967.0
10.2	1033.0
10.4	865.0
10.6	846.0
10.8	899.0
11.0	1046.0
11.2	1055.0
11.4	1165.0
11.6	1295.0
11.8	1356.0
12.0	1479.0
12.2	1519.0
12.4	1627.0
12.6	1655.0
12.8	1757.0
13.0	1780.0
13.2	1690.0
13.4	1627.0
13.6	1581.0
13.8	1566.0
14.0	1409.0
14.2	1288.0
14.4	1270.0
14.6	1144.0
14.8	977.0
15.0	895.0
15.2	832.0
15.4	717.0
15.6	615.0
15.8	601.0
16.0	557.0
16.2	521.0
16.4	545.0
16.6	487.0
16.8	470.0
17.0	437.0
17.2	438.0
17.4	413.0
17.6	482.0
17.8	416.0
18.0	405.0
18.2	378.0
18.4	382.0
18.6	422.0
18.8	355.0
19.0	378.0
19.2	354.0
19.4	328.0
19.6	350.0
19.8	384.0
20.0	302.0
