Distance (mm)	Counts
0.0	216.0
0.2	208.0
0.4	202.0
0.6	221.0
0.8	227.0
1.0	214.0
1.2	233.0
1.4	228.0
1.6	247.0
1.8	225.0
2.0	269.0
2.2	263.0
2.4	263.0
2.6	288.0
2.8	265.0
3.0	298.0
3.2	297.0
3.4	301.0
3.6	316.0
3.8	278.0
4.0	331.0
4.2	334.0
4.4	336.0
4.6	365.0
4.8	405.0
5.0	390.0
5.2	406.0
5.4	444.0
5.6	431.0
5.8	444.0
6.0	475.0
6.2	494.0
6.4	519.0
6.6	516.0
6.8	487.0
7.0	577.0
7.2	588.0
7.4	580.0
7.6	570.0
7.8	631.0
8.0	655.0
8.2	669.0
8.4	740.0
8.6	721.0
8.8	813.0
9.0	927.0
9.2	1061.0
9.4	1172.0
9.6	1249.0
9.8	1391.0
10.0	1455.0
10.2	1575.0
10.4	1759.0
10.6	1844.0
10.8	1906.0
11.0	1871.0
11.2	1920.0
11.4	2054.0
11.6	2051.0
11.8	2159.0
12.0	2132.0
12.2	2262.0
12.4	2229.0
12.6	2196.0
12.8	2231.0
13.0	2245.0
13.2	2207.0
13.4	2096.0
13.6	2235.0
13.8	2064.0
14.0	2043.0
14.2	1957.0
14.4	1896.0
14.6	1768.0
14.8	1660.0
15.0	1542.0
15.2	1448.0
15.4	1358.0
15.6	1253.0
15.8	1095.0
16.0	1015.0
16.2	926.0
16.4	789.0
16.6	765.0
16.8	734.0
17.0	723.0
17.2	641.0
17.4	625.0
17.6	565.0
17.8	573.0
18.0	610.0
18.2	587.0
18.4	578.0
18.6	551.0
18.8	557.0
19.0	484.0
19.2	466.0
19.4	479.0
19.6	484.0
19.8	443.0
20.0	441.0
