Distance (mm)	Counts
0.0	228.0
0.2	247.0
0.4	271.0
0.6	256.0
0.8	270.0
1.0	284.0
1.2	293.0
1.4	305.0
1.6	327.0
1.8	295.0
2.0	339.0
2.2	357.0
2.4	339.0
2.6	337.0
2.8	378.0
3.0	341.0
3.2	405.0
3.4	403.0
3.6	407.0
3.8	418.0
4.0	405.0
4.2	449.0
4.4	470.0
4.6	475.0
4.8	446.0
5.0	494.0
5.2	546.0
5.4	666.0
5.6	713.0
5.8	866.0
6.0	900.0
6.2	1060.0
6.4	1152.0
6.6	1249.0
6.8	1329.0
7.0	1446.0
7.2	1491.0
7.4	1628.0
7.6	1576.0
7.8	1553.0
8.0	1595.0
8.2	1469.0
8.4	1414.0
8.6	1334.0
8.8	1312.0
9.0	1204.0
9.2	1157.0
9.4	1020.0
9.6	950.0
9.8	841.0
10.0	807.0
10.2	736.0
10.4	687.0
10.6	727.0
10.8	746.0
11.0	807.0
11.2	866.0
11.4	1019.0
11.6	1147.0
11.8	1092.0
12.0	1271.0
12.2	1376.0
12.4	1378.0
12.6	1499.0
12.8	1541.0
13.0	1542.0
13.2	1645.0
13.4	1545.0
13.6	1477.0
13.8	1430.0
14.0	1361.0
14.2	1302.0
14.4	1243.0
14.6	1152.0
14.8	1048.0
15.0	922.0
15.2	800.0
15.4	781.0
15.6	595.0
15.8	598.0
16.0	531.0
16.2	518.0
16.4	501.0
16.6	403.0
16.8	459.0
17.0	444.0
17.2	433.0
17.4	395.0
17.6	422.0
17.8	361.0
18.0	371.0
18.2	387.0
18.4	345.0
18.6	357.0
18.8	368.0
19.0	352.0
19.2	340.0
19.4	330.0
19.6	325.0
19.8	316.0
20.0	336.0
