Distance (mm)	Counts
0.0	243.0
0.2	239.0
0.4	223.0
0.6	235.0
0.8	247.0
1.0	248.0
1.2	285.0
1.4	280.0
1.6	274.0
1.8	281.0
2.0	275.0
2.2	312.0
2.4	288.0
2.6	282.0
2.8	345.0
3.0	333.0
3.2	316.0
3.4	317.0
3.6	342.0
3.8	344.0
4.0	369.0
4.2	370.0
4.4	411.0
4.6	413.0
4.8	396.0
5.0	424.0
5.2	443.0
5.4	442.0
5.6	435.0
5.8	510.0
6.0	517.0
6.2	519.0
6.4	556.0
6.6	582.0
6.8	598.0
7.0	604.0
7.2	695.0
7.4	725.0
7.6	820.0
7.8	957.0
8.0	984.0
8.2	1155.0
8.4	1254.0
8.6	1425.0
8.8	1569.0
9.0	1558.0
9.2	1664.0
9.4	1738.0
9.6	1809.0
9.8	1779.0
10.0	1940.0
10.2	1766.0
10.4	1722.0
10.6	1666.0
10.8	1565.0
11.0	1520.0
11.2	1416.0
11.4	1428.0
11.6	1334.0
11.8	1373.0
12.0	1408.0
12.2	1399.0
12.4	1489.0
12.6	1556.0
12.8	1550.0
13.0	1727.0
13.2	1824.0
13.4	1779.0
13.6	1941.0
13.8	1923.0
14.0	1980.0
14.2	1802.0
14.4	1746.0
14.6	1734.0
14.8	1563.0
15.0	1491.0
15.2	1338.0
15.4	1332.0
15.6	1180.0
15.8	1020.0
16.0	975.0
16.2	890.0
16.4	775.0
16.6	682.0
16.8	656.0
17.0	622.0
17.2	593.0
17.4	602.0
17.6	520.0
17.8	539.0
18.0	531.0
18.2	518.0
18.4	502.0
18.6	483.0
18.8	453.0
19.0	471.0
19.2	460.0
19.4	391.0
19.6	402.0
19.8	410.0
20.0	426.0
