Distance (mm)	Counts
0.0	202.0
0.2	250.0
0.4	254.0
0.6	236.0
0.8	256.0
1.0	271.0
1.2	267.0
1.4	315.0
1.6	309.0
1.8	280.0
2.0	313.0
2.2	313.0
2.4	319.0
2.6	371.0
2.8	377.0
3.0	349.0
3.2	376.0
3.4	453.0
3.6	433.0
3.8	415.0
4.0	462.0
4.2	461.0
4.4	468.0
4.6	474.0
4.8	514.0
5.0	486.0
5.2	569.0
5.4	549.0
5.6	546.0
5.8	615.0
6.0	635.0
6.2	550.0
6.4	691.0
6.6	682.0
6.8	726.0
7.0	830.0
7.2	900.0
7.4	1011.0
7.6	1158.0
7.8	1309.0
8.0	1381.0
8.2	1477.0
8.4	1566.0
8.6	1720.0
8.8	1716.0
9.0	1852.0
9.2	1850.0
9.4	1972.0
9.6	1929.0
9.8	1933.0
10.0	1877.0
10.2	1839.0
10.4	1962.0
10.6	1953.0
10.8	2016.0
11.0	2037.0
11.2	1939.0
11.4	1958.0
11.6	1974.0
11.8	2007.0
12.0	1965.0
12.2	1922.0
12.4	2061.0
12.6	1985.0
12.8	1866.0
13.0	1860.0
13.2	1767.0
13.4	1516.0
13.6	1479.0
13.8	1404.0
14.0	1274.0
14.2	1105.0
14.4	1028.0
14.6	954.0
14.8	855.0
15.0	740.0
15.2	741.0
15.4	700.0
15.6	650.0
15.8	637.0
16.0	621.0
16.2	586.0
16.4	549.0
16.6	534.0
16.8	566.0
17.0	501.0
17.2	548.0
17.4	544.0
17.6	481.0
17.8	515.0
18.0	459.0
18.2	429.0
18.4	442.0
18.6	412.0
18.8	408.0
19.0	416.0
19.2	399.0
19.4	348.0
19.6	341.0
19.8	350.0
20.0	322.0
