Distance (mm)	Counts
0.0	225.0
0.2	194.0
0.4	229.0
0.6	237.0
0.8	242.0
1.0	250.0
1.2	302.0
1.4	282.0
1.6	283.0
1.8	299.0
2.0	300.0
2.2	332.0
2.4	303.0
2.6	357.0
2.8	361.0
3.0	341.0
3.2	354.0
3.4	383.0
3.6	393.0
3.8	380.0
4.0	456.0
4.2	454.0
4.4	480.0
4.6	485.0
4.8	501.0
5.0	500.0
5.2	501.0
5.4	528.0
5.6	579.0
5.8	575.0
6.0	566.0
6.2	597.0
6.4	575.0
6.6	646.0
6.8	669.0
7.0	716.0
7.2	692.0
7.4	691.0
7.6	759.0
7.8	866.0
8.0	976.0
8.2	1121.0
8.4	1267.0
8.6	1318.0
8.8	1404.0
9.0	1539.0
9.2	1780.0
9.4	1830.0
9.6	1947.0
9.8	2143.0
10.0	2237.0
10.2	2301.0
10.4	2350.0
10.6	2429.0
10.8	2409.0
11.0	2533.0
11.2	2444.0
11.4	2393.0
11.6	2537.0
11.8	2383.0
12.0	2481.0
12.2	2393.0
12.4	2135.0
12.6	1988.0
12.8	1923.0
13.0	1752.0
13.2	1642.0
13.4	1546.0
13.6	1379.0
13.8	1377.0
14.0	1182.0
14.2	1019.0
14.4	917.0
14.6	885.0
14.8	779.0
15.0	720.0
15.2	699.0
15.4	746.0
15.6	663.0
15.8	662.0
16.0	674.0
16.2	664.0
16.4	583.0
16.6	572.0
16.8	589.0
17.0	532.0
17.2	524.0
17.4	506.0
17.6	499.0
17.8	501.0
18.0	467.0
18.2	461.0
18.4	467.0
18.6	436.0
18.8	426.0
19.0	375.0
19.2	384.0
19.4	351.0
19.6	405.0
19.8	347.0
20.0	349.0
