Distance (mm)	Counts
0.0	242.0
0.2	214.0
0.4	231.0
0.6	227.0
0.8	234.0
1.0	290.0
1.2	283.0
1.4	264.0
1.6	288.0
1.8	264.0
2.0	295.0
2.2	316.0
2.4	325.0
2.6	312.0
2.8	312.0
3.0	373.0
3.2	384.0
3.4	359.0
3.6	405.0
3.8	391.0
4.0	366.0
4.2	374.0
4.4	412.0
4.6	424.0
4.8	473.0
5.0	441.0
5.2	485.0
5.4	465.0
5.6	543.0
5.8	576.0
6.0	563.0
6.2	750.0
6.4	829.0
6.6	877.0
6.8	987.0
7.0	1083.0
7.2	1223.0
7.4	1316.0
7.6	1425.0
7.8	1500.0
8.0	1564.0
8.2	1606.0
8.4	1683.0
8.6	1648.0
8.8	1632.0
9.0	1537.0
9.2	1529.0
9.4	1436.0
9.6	1345.0
9.8	1362.0
10.0	1218.0
10.2	1070.0
10.4	1047.0
10.6	942.0
10.8	839.0
11.0	879.0
11.2	845.0
11.4	869.0
11.6	1014.0
11.8	1000.0
12.0	1105.0
12.2	1234.0
12.4	1290.0
12.6	1405.0
12.8	1451.0
13.0	1603.0
13.2	1619.0
13.4	1754.0
13.6	1712.0
13.8	1831.0
14.0	1751.0
14.2	1658.0
14.4	1584.0
14.6	1550.0
14.8	1430.0
15.0	1278.0
15.2	1185.0
15.4	1101.0
15.6	976.0
15.8	837.0
16.0	810.0
16.2	771.0
16.4	659.0
16.6	597.0
16.8	554.0
17.0	520.0
17.2	490.0
17.4	470.0
17.6	458.0
17.8	472.0
18.0	448.0
18.2	471.0
18.4	425.0
18.6	441.0
18.8	348.0
19.0	429.0
19.2	392.0
19.4	403.0
19.6	383.0
19.8	383.0
20.0	342.0
