Distance (mm)	Counts
0.0	255.0
0.2	252.0
0.4	276.0
0.6	284.0
0.8	317.0
1.0	271.0
1.2	295.0
1.4	335.0
1.6	294.0
1.8	342.0
2.0	354.0
2.2	329.0
2.4	364.0
2.6	359.0
2.8	372.0
3.0	411.0
3.2	383.0
3.4	444.0
3.6	414.0
3.8	476.0
4.0	472.0
4.2	442.0
4.4	455.0
4.6	461.0
4.8	489.0
5.0	577.0
5.2	613.0
5.4	616.0
5.6	738.0
5.8	806.0
6.0	873.0
6.2	1052.0
6.4	1125.0
6.6	1314.0
6.8	1330.0
7.0	1475.0
7.2	1522.0
7.4	1531.0
7.6	1721.0
7.8	1742.0
8.0	1791.0
8.2	1683.0
8.4	1715.0
8.6	1553.0
8.8	1432.0
9.0	1436.0
9.2	1315.0
9.4	1216.0
9.6	1171.0
9.8	1044.0
10.0	971.0
10.2	936.0
10.4	915.0
10.6	871.0
10.8	966.0
11.0	1045.0
11.2	1068.0
11.4	1219.0
11.6	1364.0
11.8	1412.0
12.0	1448.0
12.2	1533.0
12.4	1613.0
12.6	1641.0
12.8	1803.0
13.0	1758.0
13.2	1728.0
13.4	1659.0
13.6	1570.0
13.8	1483.0
14.0	1469.0
14.2	1324.0
14.4	1213.0
14.6	1172.0
14.8	975.0
15.0	872.0
15.2	760.0
15.4	711.0
15.6	658.0
15.8	541.0
16.0	597.0
16.2	551.0
16.4	525.0
16.6	472.0
16.8	496.0
17.0	485.0
17.2	469.0
17.4	410.0
17.6	441.0
17.8	402.0
18.0	406.0
18.2	409.0
18.4	412.0
18.6	381.0
18.8	363.0
19.0	352.0
19.2	350.0
19.4	339.0
19.6	310.0
19.8	332.0
20.0	314.0
