Distance (mm)	Counts
0.0	254.0
0.2	230.0
0.4	231.0
0.6	262.0
0.8	239.0
1.0	269.0
1.2	282.0
1.4	276.0
1.6	292.0
1.8	297.0
2.0	308.0
2.2	323.0
2.4	324.0
2.6	332.0
2.8	368.0
3.0	307.0
3.2	363.0
3.4	377.0
3.6	442.0
3.8	450.0
4.0	428.0
4.2	459.0
4.4	477.0
4.6	493.0
4.8	509.0
5.0	511.0
5.2	492.0
5.4	562.0
5.6	590.0
5.8	593.0
6.0	563.0
6.2	615.0
6.4	637.0
6.6	672.0
6.8	643.0
7.0	768.0
7.2	818.0
7.4	901.0
7.6	1077.0
7.8	1166.0
8.0	1278.0
8.2	1390.0
8.4	1451.0
8.6	1601.0
8.8	1732.0
9.0	1850.0
9.2	1901.0
9.4	1970.0
9.6	2014.0
9.8	1975.0
10.0	2047.0
10.2	2085.0
10.4	2116.0
10.6	2070.0
10.8	2170.0
11.0	2222.0
11.2	2123.0
11.4	2114.0
11.6	2140.0
11.8	2045.0
12.0	2162.0
12.2	2023.0
12.4	2100.0
12.6	1857.0
12.8	1846.0
13.0	1808.0
13.2	1681.0
13.4	1527.0
13.6	1362.0
13.8	1335.0
14.0	1267.0
14.2	1138.0
14.4	1029.0
14.6	882.0
14.8	840.0
15.0	737.0
15.2	733.0
15.4	684.0
15.6	650.0
15.8	647.0
16.0	617.0
16.2	660.0
16.4	549.0
16.6	569.0
16.8	550.0
17.0	509.0
17.2	539.0
17.4	547.0
17.6	519.0
17.8	479.0
18.0	473.0
18.2	413.0
18.4	407.0
18.6	415.0
18.8	464.0
19.0	362.0
19.2	374.0
19.4	389.0
19.6	362.0
19.8	327.0
20.0	321.0
