Distance (mm)	Counts
0.0	202.0
0.2	186.0
0.4	205.0
0.6	208.0
0.8	224.0
1.0	181.0
1.2	198.0
1.4	200.0
1.6	210.0
1.8	212.0
2.0	237.0
2.2	239.0
2.4	263.0
2.6	286.0
2.8	239.0
3.0	280.0
3.2	285.0
3.4	264.0
3.6	308.0
3.8	300.0
4.0	278.0
4.2	332.0
4.4	372.0
4.6	361.0
4.8	351.0
5.0	372.0
5.2	327.0
5.4	380.0
5.6	411.0
5.8	397.0
6.0	416.0
6.2	438.0
6.4	473.0
6.6	495.0
6.8	525.0
7.0	511.0
7.2	518.0
7.4	500.0
7.6	531.0
7.8	554.0
8.0	572.0
8.2	572.0
8.4	616.0
8.6	590.0
8.8	640.0
9.0	640.0
9.2	684.0
9.4	703.0
9.6	768.0
9.8	804.0
10.0	841.0
10.2	930.0
10.4	1095.0
10.6	1238.0
10.8	1355.0
11.0	1480.0
11.2	1639.0
11.4	1957.0
11.6	2098.0
11.8	2201.0
12.0	2417.0
12.2	2514.0
12.4	2613.0
12.6	2742.0
12.8	2725.0
13.0	2814.0
13.2	2833.0
13.4	2852.0
13.6	2779.0
13.8	2692.0
14.0	2529.0
14.2	2335.0
14.4	2230.0
14.6	1869.0
14.8	1788.0
15.0	1574.0
15.2	1437.0
15.4	1393.0
15.6	1146.0
15.8	1023.0
16.0	933.0
16.2	892.0
16.4	841.0
16.6	803.0
16.8	749.0
17.0	715.0
17.2	758.0
17.4	638.0
17.6	696.0
17.8	653.0
18.0	630.0
18.2	642.0
18.4	573.0
18.6	559.0
18.8	557.0
19.0	561.0
19.2	549.0
19.4	485.0
19.6	463.0
19.8	514.0
20.0	499.0
