Distance (mm)	Counts
0.0	253.0
0.2	254.0
0.4	218.0
0.6	251.0
0.8	312.0
1.0	287.0
1.2	295.0
1.4	293.0
1.6	289.0
1.8	372.0
2.0	346.0
2.2	290.0
2.4	379.0
2.6	356.0
2.8	374.0
3.0	404.0
3.2	408.0
3.4	409.0
3.6	422.0
3.8	410.0
4.0	439.0
4.2	492.0
4.4	497.0
4.6	521.0
4.8	493.0
5.0	549.0
5.2	550.0
5.4	581.0
5.6	564.0
5.8	594.0
6.0	638.0
6.2	675.0
6.4	754.0
6.6	804.0
6.8	842.0
7.0	1027.0
7.2	1209.0
7.4	1203.0
7.6	1371.0
7.8	1528.0
8.0	1574.0
8.2	1691.0
8.4	1819.0
8.6	1880.0
8.8	1894.0
9.0	1847.0
9.2	1930.0
9.4	1885.0
9.6	1722.0
9.8	1828.0
10.0	1651.0
10.2	1667.0
10.4	1676.0
10.6	1618.0
10.8	1669.0
11.0	1700.0
11.2	1680.0
11.4	1739.0
11.6	1745.0
11.8	1781.0
12.0	1873.0
12.2	1988.0
12.4	1831.0
12.6	1966.0
12.8	1880.0
13.0	1812.0
13.2	1794.0
13.4	1588.0
13.6	1453.0
13.8	1433.0
14.0	1228.0
14.2	1173.0
14.4	1075.0
14.6	984.0
14.8	849.0
15.0	777.0
15.2	662.0
15.4	693.0
15.6	639.0
15.8	622.0
16.0	591.0
16.2	565.0
16.4	578.0
16.6	580.0
16.8	587.0
17.0	508.0
17.2	495.0
17.4	476.0
17.6	473.0
17.8	463.0
18.0	473.0
18.2	419.0
18.4	422.0
18.6	403.0
18.8	396.0
19.0	397.0
19.2	383.0
19.4	363.0
19.6	365.0
19.8	324.0
20.0	342.0
