Distance (mm)	Counts
0.0	276.0
0.2	270.0
0.4	281.0
0.6	267.0
0.8	266.0
1.0	312.0
1.2	295.0
1.4	312.0
1.6	278.0
1.8	364.0
2.0	322.0
2.2	342.0
2.4	372.0
2.6	357.0
2.8	375.0
3.0	432.0
3.2	376.0
3.4	400.0
3.6	462.0
3.8	439.0
4.0	499.0
4.2	471.0
4.4	518.0
4.6	479.0
4.8	484.0
5.0	538.0
5.2	536.0
5.4	587.0
5.6	615.0
5.8	670.0
6.0	741.0
6.2	782.0
6.4	907.0
6.6	1090.0
6.8	1182.0
7.0	1330.0
7.2	1413.0
7.4	1485.0
7.6	1602.0
7.8	1592.0
8.0	1807.0
8.2	1793.0
8.4	1853.0
8.6	1747.0
8.8	1711.0
9.0	1716.0
9.2	1615.0
9.4	1621.0
9.6	1476.0
9.8	1434.0
10.0	1356.0
10.2	1383.0
10.4	1280.0
10.6	1267.0
10.8	1294.0
11.0	1280.0
11.2	1450.0
11.4	1473.0
11.6	1545.0
11.8	1664.0
12.0	1696.0
12.2	1772.0
12.4	1846.0
12.6	1915.0
12.8	1869.0
13.0	1835.0
13.2	1795.0
13.4	1732.0
13.6	1630.0
13.8	1502.0
14.0	1375.0
14.2	1273.0
14.4	1142.0
14.6	1027.0
14.8	917.0
15.0	835.0
15.2	738.0
15.4	681.0
15.6	667.0
15.8	566.0
16.0	579.0
16.2	545.0
16.4	555.0
16.6	509.0
16.8	521.0
17.0	551.0
17.2	468.0
17.4	462.0
17.6	507.0
17.8	467.0
18.0	405.0
18.2	426.0
18.4	420.0
18.6	392.0
18.8	405.0
19.0	363.0
19.2	379.0
19.4	343.0
19.6	346.0
19.8	349.0
20.0	299.0
