Distance (mm)	Counts
0.0	223.0
0.2	232.0
0.4	252.0
0.6	253.0
0.8	246.0
1.0	292.0
1.2	259.0
1.4	272.0
1.6	292.0
1.8	318.0
2.0	287.0
2.2	316.0
2.4	287.0
2.6	302.0
2.8	328.0
3.0	330.0
3.2	351.0
3.4	347.0
3.6	367.0
3.8	380.0
4.0	359.0
4.2	409.0
4.4	475.0
4.6	425.0
4.8	417.0
5.0	434.0
5.2	469.0
5.4	478.0
5.6	496.0
5.8	514.0
6.0	533.0
6.2	513.0
6.4	565.0
6.6	619.0
6.8	667.0
7.0	837.0
7.2	956.0
7.4	999.0
7.6	1135.0
7.8	1218.0
8.0	1377.0
8.2	1442.0
8.4	1576.0
8.6	1679.0
8.8	1692.0
9.0	1759.0
9.2	1844.0
9.4	1766.0
9.6	1719.0
9.8	1655.0
10.0	1679.0
10.2	1477.0
10.4	1461.0
10.6	1347.0
10.8	1264.0
11.0	1210.0
11.2	1100.0
11.4	1051.0
11.6	1136.0
11.8	1083.0
12.0	1184.0
12.2	1290.0
12.4	1350.0
12.6	1467.0
12.8	1655.0
13.0	1626.0
13.2	1712.0
13.4	1853.0
13.6	1828.0
13.8	1812.0
14.0	1796.0
14.2	1822.0
14.4	1738.0
14.6	1658.0
14.8	1569.0
15.0	1514.0
15.2	1336.0
15.4	1251.0
15.6	1125.0
15.8	928.0
16.0	907.0
16.2	790.0
16.4	756.0
16.6	671.0
16.8	623.0
17.0	586.0
17.2	583.0
17.4	608.0
17.6	496.0
17.8	489.0
18.0	507.0
18.2	515.0
18.4	473.0
18.6	480.0
18.8	462.0
19.0	461.0
19.2	444.0
19.4	418.0
19.6	397.0
19.8	409.0
20.0	363.0
