Distance (mm)	Counts
0.0	269.0
0.2	223.0
0.4	272.0
0.6	286.0
0.8	301.0
1.0	300.0
1.2	311.0
1.4	326.0
1.6	319.0
1.8	320.0
2.0	361.0
2.2	386.0
2.4	332.0
2.6	338.0
2.8	411.0
3.0	389.0
3.2	418.0
3.4	418.0
3.6	453.0
3.8	406.0
4.0	477.0
4.2	496.0
4.4	456.0
4.6	522.0
4.8	510.0
5.0	575.0
5.2	553.0
5.4	572.0
5.6	689.0
5.8	728.0
6.0	872.0
6.2	941.0
6.4	1097.0
6.6	1134.0
6.8	1282.0
7.0	1399.0
7.2	1531.0
7.4	1553.0
7.6	1606.0
7.8	1761.0
8.0	1796.0
8.2	1743.0
8.4	1712.0
8.6	1634.0
8.8	1607.0
9.0	1510.0
9.2	1416.0
9.4	1367.0
9.6	1303.0
9.8	1231.0
10.0	1106.0
10.2	1090.0
10.4	1020.0
10.6	1044.0
10.8	1132.0
11.0	1171.0
11.2	1240.0
11.4	1370.0
11.6	1422.0
11.8	1520.0
12.0	1643.0
12.2	1628.0
12.4	1740.0
12.6	1812.0
12.8	1789.0
13.0	1879.0
13.2	1746.0
13.4	1662.0
13.6	1600.0
13.8	1487.0
14.0	1373.0
14.2	1279.0
14.4	1256.0
14.6	1103.0
14.8	961.0
15.0	839.0
15.2	730.0
15.4	677.0
15.6	649.0
15.8	583.0
16.0	563.0
16.2	500.0
16.4	545.0
16.6	506.0
16.8	527.0
17.0	480.0
17.2	457.0
17.4	403.0
17.6	449.0
17.8	437.0
18.0	408.0
18.2	425.0
18.4	412.0
18.6	420.0
18.8	383.0
19.0	377.0
19.2	383.0
19.4	351.0
19.6	347.0
19.8	321.0
20.0	325.0
