Distance (mm)	Counts
0.0	240.0
0.2	245.0
0.4	231.0
0.6	226.0
0.8	256.0
1.0	259.0
1.2	299.0
1.4	273.0
1.6	296.0
1.8	315.0
2.0	304.0
2.2	315.0
2.4	313.0
2.6	311.0
2.8	344.0
3.0	342.0
3.2	368.0
3.4	336.0
3.6	379.0
3.8	383.0
4.0	435.0
4.2	376.0
4.4	403.0
4.6	442.0
4.8	411.0
5.0	449.0
5.2	449.0
5.4	512.0
5.6	611.0
5.8	662.0
6.0	710.0
6.2	862.0
6.4	940.0
6.6	1091.0
6.8	1200.0
7.0	1252.0
7.2	1304.0
7.4	1420.0
7.6	1467.0
7.8	1476.0
8.0	1480.0
8.2	1509.0
8.4	1452.0
8.6	1448.0
8.8	1412.0
9.0	1298.0
9.2	1236.0
9.4	1157.0
9.6	1109.0
9.8	991.0
10.0	965.0
10.2	871.0
10.4	763.0
10.6	737.0
10.8	719.0
11.0	740.0
11.2	730.0
11.4	820.0
11.6	913.0
11.8	977.0
12.0	1026.0
12.2	1121.0
12.4	1248.0
12.6	1332.0
12.8	1360.0
13.0	1419.0
13.2	1558.0
13.4	1627.0
13.6	1622.0
13.8	1625.0
14.0	1498.0
14.2	1510.0
14.4	1517.0
14.6	1290.0
14.8	1242.0
15.0	1126.0
15.2	1159.0
15.4	964.0
15.6	943.0
15.8	744.0
16.0	693.0
16.2	614.0
16.4	588.0
16.6	546.0
16.8	491.0
17.0	478.0
17.2	491.0
17.4	430.0
17.6	424.0
17.8	412.0
18.0	397.0
18.2	415.0
18.4	402.0
18.6	397.0
18.8	399.0
19.0	359.0
19.2	368.0
19.4	335.0
19.6	337.0
19.8	335.0
20.0	317.0
