Distance (mm)	Counts
0.0	218.0
0.2	189.0
0.4	188.0
0.6	181.0
0.8	208.0
1.0	184.0
1.2	217.0
1.4	202.0
1.6	211.0
1.8	226.0
2.0	221.0
2.2	224.0
2.4	230.0
2.6	252.0
2.8	243.0
3.0	277.0
3.2	279.0
3.4	254.0
3.6	256.0
3.8	305.0
4.0	290.0
4.2	348.0
4.4	305.0
4.6	333.0
4.8	345.0
5.0	329.0
5.2	344.0
5.4	344.0
5.6	397.0
5.8	365.0
6.0	401.0
6.2	401.0
6.4	444.0
6.6	448.0
6.8	423.0
7.0	470.0
7.2	490.0
7.4	509.0
7.6	538.0
7.8	561.0
8.0	603.0
8.2	551.0
8.4	602.0
8.6	623.0
8.8	631.0
9.0	657.0
9.2	674.0
9.4	664.0
9.6	704.0
9.8	747.0
10.0	764.0
10.2	766.0
10.4	897.0
10.6	896.0
10.8	1079.0
11.0	1189.0
11.2	1262.0
11.4	1600.0
11.6	1834.0
11.8	1953.0
12.0	2272.0
12.2	2391.0
12.4	2542.0
12.6	2726.0
12.8	2946.0
13.0	3064.0
13.2	3072.0
13.4	2968.0
13.6	2948.0
13.8	3015.0
14.0	2745.0
14.2	2603.0
14.4	2316.0
14.6	2265.0
14.8	1973.0
15.0	1751.0
15.2	1588.0
15.4	1452.0
15.6	1239.0
15.8	1088.0
16.0	979.0
16.2	857.0
16.4	794.0
16.6	787.0
16.8	804.0
17.0	752.0
17.2	707.0
17.4	756.0
17.6	682.0
17.8	620.0
18.0	643.0
18.2	656.0
18.4	595.0
18.6	607.0
18.8	670.0
19.0	586.0
19.2	573.0
19.4	607.0
19.6	574.0
19.8	454.0
20.0	491.0
