Distance (mm)	Counts
0.0	214.0
0.2	217.0
0.4	258.0
0.6	229.0
0.8	239.0
1.0	277.0
1.2	263.0
1.4	282.0
1.6	258.0
1.8	315.0
2.0	307.0
2.2	313.0
2.4	315.0
2.6	347.0
2.8	323.0
3.0	335.0
3.2	354.0
3.4	397.0
3.6	379.0
3.8	417.0
4.0	448.0
4.2	419.0
4.4	377.0
4.6	422.0
4.8	507.0
5.0	522.0
5.2	521.0
5.4	542.0
5.6	567.0
5.8	582.0
6.0	541.0
6.2	576.0
6.4	588.0
6.6	605.0
6.8	630.0
7.0	630.0
7.2	679.0
7.4	657.0
7.6	792.0
7.8	805.0
8.0	858.0
8.2	970.0
8.4	1065.0
8.6	1195.0
8.8	1298.0
9.0	1399.0
9.2	1582.0
9.4	1723.0
9.6	1882.0
9.8	1965.0
10.0	2238.0
10.2	2325.0
10.4	2452.0
10.6	2582.0
10.8	2678.0
11.0	2576.0
11.2	2641.0
11.4	2551.0
11.6	2677.0
11.8	2595.0
12.0	2471.0
12.2	2396.0
12.4	2267.0
12.6	2116.0
12.8	1955.0
13.0	1787.0
13.2	1675.0
13.4	1462.0
13.6	1313.0
13.8	1243.0
14.0	1107.0
14.2	1077.0
14.4	949.0
14.6	877.0
14.8	801.0
15.0	776.0
15.2	740.0
15.4	718.0
15.6	684.0
15.8	660.0
16.0	628.0
16.2	644.0
16.4	612.0
16.6	573.0
16.8	611.0
17.0	578.0
17.2	583.0
17.4	522.0
17.6	512.0
17.8	504.0
18.0	502.0
18.2	473.0
18.4	473.0
18.6	409.0
18.8	397.0
19.0	406.0
19.2	375.0
19.4	388.0
19.6	331.0
19.8	370.0
20.0	330.0
