Distance (mm)	Counts
0.0	203.0
0.2	220.0
0.4	229.0
0.6	225.0
0.8	255.0
1.0	239.0
1.2	232.0
1.4	233.0
1.6	275.0
1.8	277.0
2.0	261.0
2.2	268.0
2.4	298.0
2.6	365.0
2.8	328.0
3.0	351.0
3.2	348.0
3.4	382.0
3.6	338.0
3.8	365.0
4.0	402.0
4.2	410.0
4.4	436.0
4.6	448.0
4.8	478.0
5.0	479.0
5.2	482.0
5.4	484.0
5.6	526.0
5.8	526.0
6.0	555.0
6.2	604.0
6.4	589.0
6.6	566.0
6.8	590.0
7.0	623.0
7.2	665.0
7.4	701.0
7.6	707.0
7.8	721.0
8.0	682.0
8.2	763.0
8.4	848.0
8.6	887.0
8.8	976.0
9.0	1035.0
9.2	1311.0
9.4	1400.0
9.6	1638.0
9.8	1787.0
10.0	2031.0
10.2	2202.0
10.4	2431.0
10.6	2579.0
10.8	2787.0
11.0	2837.0
11.2	2877.0
11.4	2980.0
11.6	2886.0
11.8	2906.0
12.0	2883.0
12.2	2664.0
12.4	2544.0
12.6	2334.0
12.8	2050.0
13.0	1920.0
13.2	1759.0
13.4	1589.0
13.6	1374.0
13.8	1245.0
14.0	1150.0
14.2	1060.0
14.4	855.0
14.6	833.0
14.8	811.0
15.0	731.0
15.2	725.0
15.4	723.0
15.6	721.0
15.8	679.0
16.0	673.0
16.2	651.0
16.4	664.0
16.6	578.0
16.8	617.0
17.0	593.0
17.2	563.0
17.4	572.0
17.6	538.0
17.8	539.0
18.0	515.0
18.2	513.0
18.4	485.0
18.6	505.0
18.8	436.0
19.0	422.0
19.2	432.0
19.4	358.0
19.6	406.0
19.8	374.0
20.0	361.0
