Distance (mm)	Counts
0.0	255.0
0.2	225.0
0.4	254.0
0.6	225.0
0.8	267.0
1.0	246.0
1.2	271.0
1.4	301.0
1.6	287.0
1.8	311.0
2.0	311.0
2.2	317.0
2.4	313.0
2.6	346.0
2.8	385.0
3.0	343.0
3.2	328.0
3.4	438.0
3.6	369.0
3.8	408.0
4.0	457.0
4.2	444.0
4.4	445.0
4.6	441.0
4.8	490.0
5.0	510.0
5.2	484.0
5.4	541.0
5.6	551.0
5.8	578.0
6.0	551.0
6.2	605.0
6.4	637.0
6.6	626.0
6.8	639.0
7.0	702.0
7.2	775.0
7.4	795.0
7.6	894.0
7.8	1038.0
8.0	1086.0
8.2	1284.0
8.4	1377.0
8.6	1434.0
8.8	1478.0
9.0	1676.0
9.2	1886.0
9.4	1880.0
9.6	2060.0
9.8	2093.0
10.0	2178.0
10.2	2207.0
10.4	2179.0
10.6	2341.0
10.8	2221.0
11.0	2256.0
11.2	2358.0
11.4	2391.0
11.6	2240.0
11.8	2238.0
12.0	2255.0
12.2	2172.0
12.4	2135.0
12.6	1956.0
12.8	1792.0
13.0	1684.0
13.2	1695.0
13.4	1569.0
13.6	1441.0
13.8	1294.0
14.0	1208.0
14.2	1049.0
14.4	966.0
14.6	874.0
14.8	800.0
15.0	732.0
15.2	712.0
15.4	693.0
15.6	620.0
15.8	646.0
16.0	616.0
16.2	641.0
16.4	603.0
16.6	553.0
16.8	566.0
17.0	546.0
17.2	564.0
17.4	542.0
17.6	498.0
17.8	514.0
18.0	496.0
18.2	502.0
18.4	470.0
18.6	424.0
18.8	430.0
19.0	353.0
19.2	405.0
19.4	400.0
19.6	359.0
19.8	355.0
20.0	330.0
