Distance (mm)	Counts
0.0	167.0
0.2	175.0
0.4	189.0
0.6	192.0
0.8	210.0
1.0	208.0
1.2	219.0
1.4	235.0
1.6	236.0
1.8	237.0
2.0	214.0
2.2	253.0
2.4	306.0
2.6	233.0
2.8	277.0
3.0	246.0
3.2	278.0
3.4	282.0
3.6	319.0
3.8	329.0
4.0	305.0
4.2	348.0
4.4	350.0
4.6	312.0
4.8	340.0
5.0	353.0
5.2	376.0
5.4	396.0
5.6	397.0
5.8	410.0
6.0	438.0
6.2	442.0
6.4	422.0
6.6	502.0
6.8	497.0
7.0	592.0
7.2	656.0
7.4	788.0
7.6	845.0
7.8	1008.0
8.0	1044.0
8.2	1181.0
8.4	1294.0
8.6	1420.0
8.8	1442.0
9.0	1479.0
9.2	1417.0
9.4	1331.0
9.6	1350.0
9.8	1130.0
10.0	1158.0
10.2	1064.0
10.4	955.0
10.6	848.0
10.8	789.0
11.0	735.0
11.2	729.0
11.4	697.0
11.6	729.0
11.8	667.0
12.0	774.0
12.2	837.0
12.4	971.0
12.6	1096.0
12.8	1112.0
13.0	1248.0
13.2	1361.0
13.4	1400.0
13.6	1523.0
13.8	1461.0
14.0	1544.0
14.2	1455.0
14.4	1358.0
14.6	1288.0
14.8	1199.0
15.0	1045.0
15.2	900.0
15.4	838.0
15.6	744.0
15.8	610.0
16.0	600.0
16.2	531.0
16.4	511.0
16.6	449.0
16.8	468.0
17.0	447.0
17.2	421.0
17.4	404.0
17.6	424.0
17.8	431.0
18.0	379.0
18.2	365.0
18.4	348.0
18.6	369.0
18.8	331.0
19.0	326.0
19.2	351.0
19.4	321.0
19.6	273.0
19.8	297.0
20.0	282.0
