Distance (mm)	Counts
0.0	163.0
0.2	174.0
0.4	170.0
0.6	165.0
0.8	156.0
1.0	169.0
1.2	163.0
1.4	185.0
1.6	175.0
1.8	208.0
2.0	181.0
2.2	198.0
2.4	189.0
2.6	213.0
2.8	218.0
3.0	229.0
3.2	238.0
3.4	228.0
3.6	219.0
3.8	248.0
4.0	243.0
4.2	252.0
4.4	244.0
4.6	276.0
4.8	268.0
5.0	285.0
5.2	300.0
5.4	298.0
5.6	305.0
5.8	324.0
6.0	367.0
6.2	342.0
6.4	379.0
6.6	390.0
6.8	431.0
7.0	399.0
7.2	403.0
7.4	453.0
7.6	510.0
7.8	472.0
8.0	461.0
8.2	494.0
8.4	490.0
8.6	542.0
8.8	541.0
9.0	537.0
9.2	538.0
9.4	562.0
9.6	603.0
9.8	656.0
10.0	731.0
10.2	779.0
10.4	894.0
10.6	977.0
10.8	1103.0
11.0	1245.0
11.2	1377.0
11.4	1475.0
11.6	1609.0
11.8	1642.0
12.0	1877.0
12.2	1849.0
12.4	1948.0
12.6	2067.0
12.8	2044.0
13.0	2016.0
13.2	2068.0
13.4	2034.0
13.6	1901.0
13.8	1929.0
14.0	1780.0
14.2	1585.0
14.4	1569.0
14.6	1409.0
14.8	1343.0
15.0	1113.0
15.2	1031.0
15.4	930.0
15.6	826.0
15.8	740.0
16.0	665.0
16.2	657.0
16.4	620.0
16.6	626.0
16.8	575.0
17.0	577.0
17.2	560.0
17.4	530.0
17.6	480.0
17.8	519.0
18.0	497.0
18.2	490.0
18.4	461.0
18.6	459.0
18.8	492.0
19.0	445.0
19.2	418.0
19.4	407.0
19.6	395.0
19.8	398.0
20.0	377.0
