Distance (mm)	Counts
0.0	170.0
0.2	175.0
0.4	196.0
0.6	178.0
0.8	227.0
1.0	170.0
1.2	218.0
1.4	239.0
1.6	220.0
1.8	214.0
2.0	225.0
2.2	233.0
2.4	223.0
2.6	250.0
2.8	246.0
3.0	280.0
3.2	264.0
3.4	265.0
3.6	291.0
3.8	300.0
4.0	283.0
4.2	306.0
4.4	348.0
4.6	353.0
4.8	330.0
5.0	314.0
5.2	390.0
5.4	354.0
5.6	347.0
5.8	392.0
6.0	407.0
6.2	410.0
6.4	453.0
6.6	455.0
6.8	467.0
7.0	455.0
7.2	510.0
7.4	528.0
7.6	594.0
7.8	589.0
8.0	688.0
8.2	777.0
8.4	897.0
8.6	1010.0
8.8	1166.0
9.0	1200.0
9.2	1337.0
9.4	1484.0
9.6	1417.0
9.8	1588.0
10.0	1570.0
10.2	1481.0
10.4	1462.0
10.6	1444.0
10.8	1297.0
11.0	1258.0
11.2	1215.0
11.4	1100.0
11.6	1079.0
11.8	1133.0
12.0	1243.0
12.2	1220.0
12.4	1338.0
12.6	1440.0
12.8	1461.0
13.0	1523.0
13.2	1556.0
13.4	1666.0
13.6	1523.0
13.8	1554.0
14.0	1499.0
14.2	1299.0
14.4	1231.0
14.6	1082.0
14.8	1052.0
15.0	917.0
15.2	798.0
15.4	698.0
15.6	608.0
15.8	587.0
16.0	535.0
16.2	536.0
16.4	554.0
16.6	514.0
16.8	483.0
17.0	472.0
17.2	480.0
17.4	460.0
17.6	469.0
17.8	408.0
18.0	404.0
18.2	416.0
18.4	402.0
18.6	397.0
18.8	333.0
19.0	357.0
19.2	370.0
19.4	320.0
19.6	347.0
19.8	332.0
20.0	303.0
