Distance (mm)	Counts
0.0	198.0
0.2	173.0
0.4	180.0
0.6	195.0
0.8	163.0
1.0	181.0
1.2	179.0
1.4	192.0
1.6	193.0
1.8	245.0
2.0	196.0
2.2	197.0
2.4	234.0
2.6	240.0
2.8	236.0
3.0	223.0
3.2	279.0
3.4	273.0
3.6	255.0
3.8	266.0
4.0	341.0
4.2	318.0
4.4	304.0
4.6	335.0
4.8	375.0
5.0	347.0
5.2	333.0
5.4	366.0
5.6	371.0
5.8	401.0
6.0	403.0
6.2	370.0
6.4	427.0
6.6	393.0
6.8	429.0
7.0	467.0
7.2	542.0
7.4	504.0
7.6	576.0
7.8	548.0
8.0	540.0
8.2	588.0
8.4	604.0
8.6	690.0
8.8	758.0
9.0	899.0
9.2	1019.0
9.4	1174.0
9.6	1240.0
9.8	1319.0
10.0	1485.0
10.2	1533.0
10.4	1547.0
10.6	1727.0
10.8	1598.0
11.0	1552.0
11.2	1580.0
11.4	1543.0
11.6	1532.0
11.8	1567.0
12.0	1656.0
12.2	1575.0
12.4	1542.0
12.6	1581.0
12.8	1690.0
13.0	1647.0
13.2	1649.0
13.4	1587.0
13.6	1570.0
13.8	1501.0
14.0	1322.0
14.2	1223.0
14.4	1057.0
14.6	1050.0
14.8	894.0
15.0	785.0
15.2	733.0
15.4	688.0
15.6	612.0
15.8	617.0
16.0	587.0
16.2	548.0
16.4	532.0
16.6	509.0
16.8	532.0
17.0	516.0
17.2	457.0
17.4	474.0
17.6	459.0
17.8	429.0
18.0	441.0
18.2	440.0
18.4	387.0
18.6	398.0
18.8	388.0
19.0	344.0
19.2	358.0
19.4	335.0
19.6	355.0
19.8	333.0
20.0	315.0
