Distance (mm)	Counts
0.0	184.0
0.2	179.0
0.4	189.0
0.6	175.0
0.8	222.0
1.0	169.0
1.2	219.0
1.4	215.0
1.6	188.0
1.8	220.0
2.0	254.0
2.2	235.0
2.4	212.0
2.6	252.0
2.8	245.0
3.0	234.0
3.2	246.0
3.4	222.0
3.6	304.0
3.8	253.0
4.0	297.0
4.2	301.0
4.4	331.0
4.6	320.0
4.8	309.0
5.0	357.0
5.2	297.0
5.4	365.0
5.6	343.0
5.8	358.0
6.0	374.0
6.2	433.0
6.4	490.0
6.6	508.0
6.8	581.0
7.0	657.0
7.2	776.0
7.4	848.0
7.6	985.0
7.8	1069.0
8.0	1214.0
8.2	1250.0
8.4	1284.0
8.6	1264.0
8.8	1206.0
9.0	1172.0
9.2	1046.0
9.4	960.0
9.6	888.0
9.8	855.0
10.0	798.0
10.2	691.0
10.4	688.0
10.6	575.0
10.8	548.0
11.0	544.0
11.2	514.0
11.4	525.0
11.6	548.0
11.8	551.0
12.0	560.0
12.2	578.0
12.4	671.0
12.6	706.0
12.8	812.0
13.0	865.0
13.2	947.0
13.4	1063.0
13.6	1095.0
13.8	1162.0
14.0	1302.0
14.2	1267.0
14.4	1229.0
14.6	1194.0
14.8	1145.0
15.0	1058.0
15.2	848.0
15.4	857.0
15.6	819.0
15.8	667.0
16.0	588.0
16.2	532.0
16.4	472.0
16.6	415.0
16.8	379.0
17.0	379.0
17.2	348.0
17.4	393.0
17.6	359.0
17.8	312.0
18.0	342.0
18.2	335.0
18.4	318.0
18.6	311.0
18.8	298.0
19.0	299.0
19.2	305.0
19.4	281.0
19.6	307.0
19.8	295.0
20.0	243.0
