Distance (mm)	Counts
0.0	174.0
0.2	165.0
0.4	160.0
0.6	157.0
0.8	170.0
1.0	181.0
1.2	182.0
1.4	190.0
1.6	172.0
1.8	189.0
2.0	197.0
2.2	216.0
2.4	177.0
2.6	231.0
2.8	210.0
3.0	221.0
3.2	230.0
3.4	203.0
3.6	220.0
3.8	221.0
4.0	232.0
4.2	222.0
4.4	282.0
4.6	247.0
4.8	249.0
5.0	264.0
5.2	271.0
5.4	279.0
5.6	291.0
5.8	303.0
6.0	347.0
6.2	300.0
6.4	379.0
6.6	350.0
6.8	371.0
7.0	418.0
7.2	431.0
7.4	405.0
7.6	427.0
7.8	444.0
8.0	420.0
8.2	483.0
8.4	478.0
8.6	466.0
8.8	505.0
9.0	509.0
9.2	537.0
9.4	559.0
9.6	571.0
9.8	592.0
10.0	590.0
10.2	646.0
10.4	637.0
10.6	637.0
10.8	757.0
11.0	808.0
11.2	982.0
11.4	1166.0
11.6	1257.0
11.8	1491.0
12.0	1758.0
12.2	1925.0
12.4	2085.0
12.6	2171.0
12.8	2315.0
13.0	2503.0
13.2	2518.0
13.4	2508.0
13.6	2330.0
13.8	2344.0
14.0	2129.0
14.2	1853.0
14.4	1689.0
14.6	1526.0
14.8	1403.0
15.0	1108.0
15.2	947.0
15.4	836.0
15.6	778.0
15.8	693.0
16.0	731.0
16.2	664.0
16.4	606.0
16.6	612.0
16.8	601.0
17.0	563.0
17.2	558.0
17.4	559.0
17.6	527.0
17.8	527.0
18.0	537.0
18.2	528.0
18.4	495.0
18.6	466.0
18.8	486.0
19.0	481.0
19.2	456.0
19.4	413.0
19.6	411.0
19.8	429.0
20.0	364.0
