Distance (mm)	Counts
0.0	159.0
0.2	157.0
0.4	178.0
0.6	182.0
0.8	180.0
1.0	173.0
1.2	183.0
1.4	187.0
1.6	205.0
1.8	191.0
2.0	193.0
2.2	203.0
2.4	230.0
2.6	225.0
2.8	233.0
3.0	231.0
3.2	222.0
3.4	235.0
3.6	263.0
3.8	221.0
4.0	276.0
4.2	270.0
4.4	299.0
4.6	278.0
4.8	306.0
5.0	308.0
5.2	289.0
5.4	353.0
5.6	365.0
5.8	364.0
6.0	431.0
6.2	389.0
6.4	397.0
6.6	454.0
6.8	459.0
7.0	458.0
7.2	453.0
7.4	455.0
7.6	508.0
7.8	488.0
8.0	492.0
8.2	500.0
8.4	541.0
8.6	534.0
8.8	547.0
9.0	633.0
9.2	569.0
9.4	656.0
9.6	662.0
9.8	707.0
10.0	842.0
10.2	955.0
10.4	1026.0
10.6	1151.0
10.8	1424.0
11.0	1558.0
11.2	1736.0
11.4	1977.0
11.6	2145.0
11.8	2198.0
12.0	2368.0
12.2	2321.0
12.4	2379.0
12.6	2391.0
12.8	2299.0
13.0	2142.0
13.2	2025.0
13.4	1834.0
13.6	1632.0
13.8	1462.0
14.0	1246.0
14.2	1015.0
14.4	961.0
14.6	828.0
14.8	773.0
15.0	750.0
15.2	665.0
15.4	631.0
15.6	616.0
15.8	649.0
16.0	574.0
16.2	577.0
16.4	549.0
16.6	544.0
16.8	528.0
17.0	509.0
17.2	511.0
17.4	491.0
17.6	501.0
17.8	493.0
18.0	468.0
18.2	463.0
18.4	432.0
18.6	446.0
18.8	405.0
19.0	378.0
19.2	375.0
19.4	362.0
19.6	384.0
19.8	361.0
20.0	325.0
