Distance (mm)	Counts
0.0	183.0
0.2	193.0
0.4	192.0
0.6	196.0
0.8	206.0
1.0	202.0
1.2	191.0
1.4	214.0
1.6	203.0
1.8	217.0
2.0	218.0
2.2	269.0
2.4	250.0
2.6	240.0
2.8	257.0
3.0	303.0
3.2	271.0
3.4	281.0
3.6	297.0
3.8	321.0
4.0	286.0
4.2	309.0
4.4	345.0
4.6	332.0
4.8	337.0
5.0	349.0
5.2	391.0
5.4	387.0
5.6	369.0
5.8	375.0
6.0	447.0
6.2	417.0
6.4	475.0
6.6	485.0
6.8	514.0
7.0	611.0
7.2	700.0
7.4	814.0
7.6	982.0
7.8	1045.0
8.0	1131.0
8.2	1188.0
8.4	1335.0
8.6	1311.0
8.8	1429.0
9.0	1433.0
9.2	1368.0
9.4	1310.0
9.6	1283.0
9.8	1142.0
10.0	1083.0
10.2	1010.0
10.4	846.0
10.6	813.0
10.8	718.0
11.0	615.0
11.2	620.0
11.4	643.0
11.6	622.0
11.8	636.0
12.0	744.0
12.2	870.0
12.4	886.0
12.6	998.0
12.8	1063.0
13.0	1142.0
13.2	1286.0
13.4	1356.0
13.6	1461.0
13.8	1487.0
14.0	1409.0
14.2	1452.0
14.4	1292.0
14.6	1190.0
14.8	1275.0
15.0	1032.0
15.2	922.0
15.4	852.0
15.6	749.0
15.8	616.0
16.0	600.0
16.2	509.0
16.4	474.0
16.6	432.0
16.8	482.0
17.0	444.0
17.2	403.0
17.4	403.0
17.6	404.0
17.8	410.0
18.0	372.0
18.2	390.0
18.4	352.0
18.6	349.0
18.8	332.0
19.0	340.0
19.2	328.0
19.4	310.0
19.6	261.0
19.8	307.0
20.0	300.0
