Distance (mm)	Counts
0.0	193.0
0.2	192.0
0.4	186.0
0.6	196.0
0.8	177.0
1.0	213.0
1.2	209.0
1.4	207.0
1.6	220.0
1.8	232.0
2.0	259.0
2.2	256.0
2.4	254.0
2.6	259.0
2.8	233.0
3.0	298.0
3.2	266.0
3.4	270.0
3.6	251.0
3.8	279.0
4.0	322.0
4.2	311.0
4.4	318.0
4.6	335.0
4.8	332.0
5.0	346.0
5.2	346.0
5.4	386.0
5.6	393.0
5.8	388.0
6.0	424.0
6.2	415.0
6.4	461.0
6.6	531.0
6.8	587.0
7.0	673.0
7.2	829.0
7.4	895.0
7.6	1021.0
7.8	1141.0
8.0	1197.0
8.2	1266.0
8.4	1322.0
8.6	1460.0
8.8	1333.0
9.0	1320.0
9.2	1286.0
9.4	1223.0
9.6	1096.0
9.8	1073.0
10.0	893.0
10.2	819.0
10.4	777.0
10.6	651.0
10.8	594.0
11.0	636.0
11.2	545.0
11.4	581.0
11.6	602.0
11.8	607.0
12.0	643.0
12.2	670.0
12.4	806.0
12.6	845.0
12.8	891.0
13.0	1048.0
13.2	1090.0
13.4	1216.0
13.6	1286.0
13.8	1261.0
14.0	1387.0
14.2	1397.0
14.4	1293.0
14.6	1187.0
14.8	1191.0
15.0	1058.0
15.2	972.0
15.4	874.0
15.6	751.0
15.8	663.0
16.0	609.0
16.2	512.0
16.4	511.0
16.6	502.0
16.8	403.0
17.0	413.0
17.2	392.0
17.4	407.0
17.6	399.0
17.8	359.0
18.0	381.0
18.2	363.0
18.4	333.0
18.6	331.0
18.8	338.0
19.0	349.0
19.2	257.0
19.4	303.0
19.6	291.0
19.8	284.0
20.0	301.0
