Distance (mm)	Counts
0.0	172.0
0.2	164.0
0.4	190.0
0.6	174.0
0.8	179.0
1.0	191.0
1.2	209.0
1.4	207.0
1.6	227.0
1.8	210.0
2.0	234.0
2.2	257.0
2.4	240.0
2.6	232.0
2.8	246.0
3.0	280.0
3.2	250.0
3.4	249.0
3.6	270.0
3.8	275.0
4.0	263.0
4.2	283.0
4.4	263.0
4.6	286.0
4.8	304.0
5.0	310.0
5.2	361.0
5.4	327.0
5.6	372.0
5.8	361.0
6.0	387.0
6.2	377.0
6.4	416.0
6.6	495.0
6.8	553.0
7.0	710.0
7.2	819.0
7.4	813.0
7.6	955.0
7.8	1026.0
8.0	1081.0
8.2	1194.0
8.4	1235.0
8.6	1213.0
8.8	1241.0
9.0	1149.0
9.2	1113.0
9.4	1037.0
9.6	945.0
9.8	860.0
10.0	776.0
10.2	707.0
10.4	674.0
10.6	570.0
10.8	507.0
11.0	494.0
11.2	527.0
11.4	467.0
11.6	482.0
11.8	520.0
12.0	554.0
12.2	492.0
12.4	608.0
12.6	602.0
12.8	719.0
13.0	872.0
13.2	914.0
13.4	1028.0
13.6	1087.0
13.8	1185.0
14.0	1212.0
14.2	1308.0
14.4	1244.0
14.6	1202.0
14.8	1192.0
15.0	1079.0
15.2	969.0
15.4	956.0
15.6	836.0
15.8	759.0
16.0	676.0
16.2	515.0
16.4	483.0
16.6	417.0
16.8	413.0
17.0	434.0
17.2	364.0
17.4	375.0
17.6	349.0
17.8	360.0
18.0	357.0
18.2	346.0
18.4	359.0
18.6	283.0
18.8	319.0
19.0	295.0
19.2	315.0
19.4	309.0
19.6	286.0
19.8	269.0
20.0	262.0
