Distance (mm)	Counts
0.0	188.0
0.2	185.0
0.4	160.0
0.6	172.0
0.8	210.0
1.0	200.0
1.2	212.0
1.4	203.0
1.6	208.0
1.8	217.0
2.0	231.0
2.2	222.0
2.4	224.0
2.6	248.0
2.8	215.0
3.0	236.0
3.2	242.0
3.4	303.0
3.6	288.0
3.8	276.0
4.0	318.0
4.2	259.0
4.4	333.0
4.6	318.0
4.8	351.0
5.0	336.0
5.2	358.0
5.4	387.0
5.6	398.0
5.8	411.0
6.0	409.0
6.2	402.0
6.4	446.0
6.6	484.0
6.8	444.0
7.0	501.0
7.2	489.0
7.4	486.0
7.6	491.0
7.8	524.0
8.0	564.0
8.2	587.0
8.4	664.0
8.6	764.0
8.8	880.0
9.0	983.0
9.2	1115.0
9.4	1286.0
9.6	1341.0
9.8	1411.0
10.0	1527.0
10.2	1528.0
10.4	1612.0
10.6	1516.0
10.8	1500.0
11.0	1510.0
11.2	1431.0
11.4	1337.0
11.6	1410.0
11.8	1438.0
12.0	1299.0
12.2	1450.0
12.4	1438.0
12.6	1473.0
12.8	1574.0
13.0	1609.0
13.2	1618.0
13.4	1638.0
13.6	1526.0
13.8	1503.0
14.0	1427.0
14.2	1302.0
14.4	1183.0
14.6	1055.0
14.8	939.0
15.0	815.0
15.2	694.0
15.4	675.0
15.6	589.0
15.8	618.0
16.0	576.0
16.2	543.0
16.4	546.0
16.6	563.0
16.8	568.0
17.0	502.0
17.2	505.0
17.4	434.0
17.6	406.0
17.8	465.0
18.0	414.0
18.2	400.0
18.4	384.0
18.6	408.0
18.8	367.0
19.0	347.0
19.2	367.0
19.4	363.0
19.6	319.0
19.8	324.0
20.0	322.0
