Distance (mm)	Counts
0.0	188.0
0.2	189.0
0.4	172.0
0.6	190.0
0.8	193.0
1.0	205.0
1.2	193.0
1.4	208.0
1.6	223.0
1.8	220.0
2.0	203.0
2.2	242.0
2.4	255.0
2.6	249.0
2.8	240.0
3.0	285.0
3.2	234.0
3.4	309.0
3.6	284.0
3.8	294.0
4.0	293.0
4.2	299.0
4.4	262.0
4.6	290.0
4.8	350.0
5.0	327.0
5.2	368.0
5.4	386.0
5.6	368.0
5.8	351.0
6.0	401.0
6.2	428.0
6.4	440.0
6.6	473.0
6.8	568.0
7.0	686.0
7.2	775.0
7.4	853.0
7.6	980.0
7.8	1071.0
8.0	1132.0
8.2	1207.0
8.4	1251.0
8.6	1288.0
8.8	1226.0
9.0	1141.0
9.2	1103.0
9.4	1019.0
9.6	1016.0
9.8	905.0
10.0	813.0
10.2	702.0
10.4	643.0
10.6	599.0
10.8	586.0
11.0	556.0
11.2	594.0
11.4	543.0
11.6	573.0
11.8	538.0
12.0	594.0
12.2	624.0
12.4	637.0
12.6	761.0
12.8	815.0
13.0	948.0
13.2	984.0
13.4	1098.0
13.6	1149.0
13.8	1170.0
14.0	1294.0
14.2	1264.0
14.4	1215.0
14.6	1186.0
14.8	1136.0
15.0	1038.0
15.2	973.0
15.4	895.0
15.6	841.0
15.8	690.0
16.0	636.0
16.2	509.0
16.4	464.0
16.6	447.0
16.8	400.0
17.0	425.0
17.2	378.0
17.4	360.0
17.6	363.0
17.8	345.0
18.0	357.0
18.2	353.0
18.4	331.0
18.6	322.0
18.8	316.0
19.0	303.0
19.2	301.0
19.4	277.0
19.6	316.0
19.8	307.0
20.0	252.0
