Distance (mm)	Counts
0.0	221.0
0.2	252.0
0.4	264.0
0.6	230.0
0.8	238.0
1.0	283.0
1.2	250.0
1.4	298.0
1.6	293.0
1.8	287.0
2.0	312.0
2.2	299.0
2.4	291.0
2.6	333.0
2.8	323.0
3.0	341.0
3.2	348.0
3.4	353.0
3.6	336.0
3.8	373.0
4.0	367.0
4.2	354.0
4.4	422.0
4.6	426.0
4.8	433.0
5.0	410.0
5.2	481.0
5.4	429.0
5.6	519.0
5.8	498.0
6.0	519.0
6.2	571.0
6.4	609.0
6.6	556.0
6.8	568.0
7.0	631.0
7.2	599.0
7.4	718.0
7.6	718.0
7.8	676.0
8.0	739.0
8.2	710.0
8.4	751.0
8.6	784.0
8.8	822.0
9.0	880.0
9.2	889.0
9.4	947.0
9.6	998.0
9.8	1058.0
10.0	1220.0
10.2	1292.0
10.4	1544.0
10.6	1678.0
10.8	1827.0
11.0	2062.0
11.2	2164.0
11.4	2500.0
11.6	2741.0
11.8	2951.0
12.0	3080.0
12.2	3328.0
12.4	3350.0
12.6	3560.0
12.8	3573.0
13.0	3545.0
13.2	3703.0
13.4	3606.0
13.6	3540.0
13.8	3409.0
14.0	3259.0
14.2	3013.0
14.4	2905.0
14.6	2780.0
14.8	2464.0
15.0	2248.0
15.2	2121.0
15.4	1966.0
15.6	1754.0
15.8	1511.0
16.0	1408.0
16.2	1227.0
16.4	1191.0
16.6	1021.0
16.8	977.0
17.0	894.0
17.2	838.0
17.4	755.0
17.6	826.0
17.8	810.0
18.0	756.0
18.2	774.0
18.4	775.0
18.6	709.0
18.8	700.0
19.0	689.0
19.2	702.0
19.4	619.0
19.6	602.0
19.8	609.0
20.0	565.0
