Distance (mm)	Counts
0.0	321.0
0.2	303.0
0.4	340.0
0.6	333.0
0.8	375.0
1.0	368.0
1.2	375.0
1.4	440.0
1.6	403.0
1.8	378.0
2.0	430.0
2.2	444.0
2.4	425.0
2.6	485.0
2.8	492.0
3.0	512.0
3.2	513.0
3.4	538.0
3.6	492.0
3.8	551.0
4.0	535.0
4.2	617.0
4.4	634.0
4.6	712.0
4.8	718.0
5.0	866.0
5.2	966.0
5.4	1098.0
5.6	1187.0
5.8	1278.0
6.0	1498.0
6.2	1532.0
6.4	1612.0
6.6	1695.0
6.8	1781.0
7.0	1868.0
7.2	1868.0
7.4	1845.0
7.6	1901.0
7.8	1973.0
8.0	1896.0
8.2	1829.0
8.4	1707.0
8.6	1631.0
8.8	1646.0
9.0	1520.0
9.2	1483.0
9.4	1305.0
9.6	1270.0
9.8	1231.0
10.0	1145.0
10.2	1143.0
10.4	1151.0
10.6	1123.0
10.8	1240.0
11.0	1272.0
11.2	1372.0
11.4	1443.0
11.6	1418.0
11.8	1620.0
12.0	1713.0
12.2	1698.0
12.4	1781.0
12.6	1839.0
12.8	1849.0
13.0	1990.0
13.2	1947.0
13.4	1885.0
13.6	1804.0
13.8	1736.0
14.0	1718.0
14.2	1571.0
14.4	1548.0
14.6	1428.0
14.8	1323.0
15.0	1249.0
15.2	1121.0
15.4	1015.0
15.6	882.0
15.8	790.0
16.0	782.0
16.2	656.0
16.4	603.0
16.6	534.0
16.8	551.0
17.0	557.0
17.2	458.0
17.4	472.0
17.6	501.0
17.8	479.0
18.0	477.0
18.2	421.0
18.4	447.0
18.6	426.0
18.8	452.0
19.0	408.0
19.2	387.0
19.4	391.0
19.6	399.0
19.8	401.0
20.0	415.0
