Distance (mm)	Counts
0.0	295.0
0.2	301.0
0.4	318.0
0.6	310.0
0.8	338.0
1.0	314.0
1.2	288.0
1.4	339.0
1.6	336.0
1.8	394.0
2.0	362.0
2.2	405.0
2.4	385.0
2.6	390.0
2.8	392.0
3.0	429.0
3.2	429.0
3.4	456.0
3.6	424.0
3.8	495.0
4.0	498.0
4.2	535.0
4.4	566.0
4.6	585.0
4.8	638.0
5.0	778.0
5.2	896.0
5.4	930.0
5.6	1036.0
5.8	1134.0
6.0	1249.0
6.2	1295.0
6.4	1433.0
6.6	1403.0
6.8	1541.0
7.0	1622.0
7.2	1722.0
7.4	1696.0
7.6	1810.0
7.8	1706.0
8.0	1742.0
8.2	1611.0
8.4	1656.0
8.6	1574.0
8.8	1486.0
9.0	1352.0
9.2	1382.0
9.4	1294.0
9.6	1228.0
9.8	1119.0
10.0	1068.0
10.2	1018.0
10.4	1026.0
10.6	939.0
10.8	1032.0
11.0	1019.0
11.2	1094.0
11.4	1198.0
11.6	1278.0
11.8	1452.0
12.0	1410.0
12.2	1486.0
12.4	1579.0
12.6	1618.0
12.8	1715.0
13.0	1846.0
13.2	1773.0
13.4	1746.0
13.6	1829.0
13.8	1734.0
14.0	1616.0
14.2	1550.0
14.4	1528.0
14.6	1441.0
14.8	1353.0
15.0	1163.0
15.2	1069.0
15.4	1149.0
15.6	974.0
15.8	884.0
16.0	872.0
16.2	732.0
16.4	679.0
16.6	578.0
16.8	557.0
17.0	557.0
17.2	528.0
17.4	483.0
17.6	497.0
17.8	515.0
18.0	444.0
18.2	492.0
18.4	424.0
18.6	423.0
18.8	404.0
19.0	392.0
19.2	380.0
19.4	376.0
19.6	378.0
19.8	379.0
20.0	386.0
