Distance (mm)	Counts
0.0	265.0
0.2	279.0
0.4	323.0
0.6	354.0
0.8	360.0
1.0	402.0
1.2	379.0
1.4	368.0
1.6	418.0
1.8	380.0
2.0	408.0
2.2	434.0
2.4	458.0
2.6	468.0
2.8	443.0
3.0	443.0
3.2	498.0
3.4	483.0
3.6	473.0
3.8	496.0
4.0	526.0
4.2	575.0
4.4	567.0
4.6	681.0
4.8	746.0
5.0	900.0
5.2	919.0
5.4	1080.0
5.6	1120.0
5.8	1212.0
6.0	1318.0
6.2	1478.0
6.4	1521.0
6.6	1607.0
6.8	1734.0
7.0	1754.0
7.2	1829.0
7.4	1895.0
7.6	1919.0
7.8	1807.0
8.0	1762.0
8.2	1695.0
8.4	1684.0
8.6	1565.0
8.8	1515.0
9.0	1417.0
9.2	1287.0
9.4	1297.0
9.6	1235.0
9.8	1175.0
10.0	1094.0
10.2	1070.0
10.4	989.0
10.6	1101.0
10.8	1084.0
11.0	1160.0
11.2	1304.0
11.4	1424.0
11.6	1450.0
11.8	1483.0
12.0	1629.0
12.2	1586.0
12.4	1722.0
12.6	1760.0
12.8	1861.0
13.0	1921.0
13.2	1865.0
13.4	1859.0
13.6	1792.0
13.8	1745.0
14.0	1642.0
14.2	1520.0
14.4	1533.0
14.6	1393.0
14.8	1278.0
15.0	1170.0
15.2	1132.0
15.4	1077.0
15.6	900.0
15.8	798.0
16.0	754.0
16.2	672.0
16.4	607.0
16.6	582.0
16.8	544.0
17.0	555.0
17.2	524.0
17.4	503.0
17.6	504.0
17.8	503.0
18.0	443.0
18.2	456.0
18.4	479.0
18.6	451.0
18.8	447.0
19.0	409.0
19.2	420.0
19.4	367.0
19.6	352.0
19.8	394.0
20.0	367.0
