Distance (mm)	Counts
0.0	237.0
0.2	269.0
0.4	251.0
0.6	212.0
0.8	245.0
1.0	226.0
1.2	262.0
1.4	273.0
1.6	293.0
1.8	283.0
2.0	288.0
2.2	314.0
2.4	283.0
2.6	323.0
2.8	301.0
3.0	344.0
3.2	360.0
3.4	368.0
3.6	358.0
3.8	352.0
4.0	386.0
4.2	358.0
4.4	441.0
4.6	422.0
4.8	397.0
5.0	465.0
5.2	487.0
5.4	470.0
5.6	554.0
5.8	578.0
6.0	530.0
6.2	509.0
6.4	544.0
6.6	597.0
6.8	589.0
7.0	686.0
7.2	651.0
7.4	690.0
7.6	680.0
7.8	684.0
8.0	763.0
8.2	725.0
8.4	756.0
8.6	761.0
8.8	849.0
9.0	866.0
9.2	926.0
9.4	963.0
9.6	1109.0
9.8	1221.0
10.0	1319.0
10.2	1424.0
10.4	1681.0
10.6	1803.0
10.8	1838.0
11.0	2172.0
11.2	2400.0
11.4	2532.0
11.6	2795.0
11.8	2951.0
12.0	3090.0
12.2	3260.0
12.4	3369.0
12.6	3382.0
12.8	3541.0
13.0	3506.0
13.2	3488.0
13.4	3483.0
13.6	3409.0
13.8	3276.0
14.0	3151.0
14.2	2884.0
14.4	2719.0
14.6	2478.0
14.8	2418.0
15.0	2174.0
15.2	1901.0
15.4	1748.0
15.6	1583.0
15.8	1466.0
16.0	1317.0
16.2	1250.0
16.4	1166.0
16.6	1061.0
16.8	942.0
17.0	882.0
17.2	867.0
17.4	878.0
17.6	855.0
17.8	805.0
18.0	766.0
18.2	718.0
18.4	736.0
18.6	699.0
18.8	706.0
19.0	654.0
19.2	716.0
19.4	653.0
19.6	590.0
19.8	591.0
20.0	579.0
