Distance (mm)	Counts
0.0	252.0
0.2	249.0
0.4	267.0
0.6	268.0
0.8	288.0
1.0	265.0
1.2	273.0
1.4	284.0
1.6	307.0
1.8	339.0
2.0	329.0
2.2	359.0
2.4	384.0
2.6	382.0
2.8	375.0
3.0	382.0
3.2	397.0
3.4	437.0
3.6	397.0
3.8	441.0
4.0	466.0
4.2	456.0
4.4	449.0
4.6	507.0
4.8	504.0
5.0	563.0
5.2	556.0
5.4	563.0
5.6	567.0
5.8	609.0
6.0	593.0
6.2	625.0
6.4	669.0
6.6	611.0
6.8	717.0
7.0	766.0
7.2	840.0
7.4	811.0
7.6	851.0
7.8	997.0
8.0	1101.0
8.2	1185.0
8.4	1393.0
8.6	1479.0
8.8	1589.0
9.0	1720.0
9.2	1897.0
9.4	1952.0
9.6	2064.0
9.8	2219.0
10.0	2160.0
10.2	2308.0
10.4	2290.0
10.6	2380.0
10.8	2396.0
11.0	2442.0
11.2	2497.0
11.4	2407.0
11.6	2467.0
11.8	2529.0
12.0	2493.0
12.2	2569.0
12.4	2602.0
12.6	2544.0
12.8	2535.0
13.0	2575.0
13.2	2601.0
13.4	2555.0
13.6	2506.0
13.8	2416.0
14.0	2441.0
14.2	2366.0
14.4	2183.0
14.6	2134.0
14.8	1966.0
15.0	1875.0
15.2	1809.0
15.4	1731.0
15.6	1563.0
15.8	1357.0
16.0	1381.0
16.2	1189.0
16.4	1089.0
16.6	985.0
16.8	945.0
17.0	826.0
17.2	832.0
17.4	801.0
17.6	775.0
17.8	670.0
18.0	659.0
18.2	693.0
18.4	653.0
18.6	657.0
18.8	640.0
19.0	604.0
19.2	557.0
19.4	542.0
19.6	539.0
19.8	539.0
20.0	512.0
