Distance (mm)	Counts
0.0	289.0
0.2	277.0
0.4	277.0
0.6	282.0
0.8	305.0
1.0	297.0
1.2	285.0
1.4	316.0
1.6	340.0
1.8	379.0
2.0	338.0
2.2	359.0
2.4	397.0
2.6	386.0
2.8	389.0
3.0	416.0
3.2	448.0
3.4	483.0
3.6	501.0
3.8	518.0
4.0	458.0
4.2	577.0
4.4	557.0
4.6	600.0
4.8	626.0
5.0	628.0
5.2	603.0
5.4	648.0
5.6	688.0
5.8	677.0
6.0	753.0
6.2	774.0
6.4	808.0
6.6	779.0
6.8	820.0
7.0	825.0
7.2	906.0
7.4	943.0
7.6	1019.0
7.8	1125.0
8.0	1255.0
8.2	1366.0
8.4	1505.0
8.6	1734.0
8.8	1857.0
9.0	1952.0
9.2	2232.0
9.4	2370.0
9.6	2596.0
9.8	2897.0
10.0	2978.0
10.2	3226.0
10.4	3255.0
10.6	3368.0
10.8	3402.0
11.0	3504.0
11.2	3507.0
11.4	3454.0
11.6	3273.0
11.8	3362.0
12.0	3272.0
12.2	3274.0
12.4	3006.0
12.6	2770.0
12.8	2547.0
13.0	2282.0
13.2	2174.0
13.4	2054.0
13.6	1774.0
13.8	1675.0
14.0	1536.0
14.2	1396.0
14.4	1281.0
14.6	1175.0
14.8	1022.0
15.0	951.0
15.2	954.0
15.4	918.0
15.6	844.0
15.8	798.0
16.0	812.0
16.2	761.0
16.4	764.0
16.6	733.0
16.8	669.0
17.0	649.0
17.2	665.0
17.4	637.0
17.6	641.0
17.8	636.0
18.0	602.0
18.2	569.0
18.4	557.0
18.6	557.0
18.8	529.0
19.0	534.0
19.2	478.0
19.4	445.0
19.6	449.0
19.8	415.0
20.0	401.0
