Distance (mm)	Counts
0.0	285.0
0.2	319.0
0.4	282.0
0.6	298.0
0.8	305.0
1.0	353.0
1.2	363.0
1.4	348.0
1.6	361.0
1.8	366.0
2.0	375.0
2.2	392.0
2.4	373.0
2.6	405.0
2.8	414.0
3.0	430.0
3.2	456.0
3.4	466.0
3.6	474.0
3.8	485.0
4.0	519.0
4.2	562.0
4.4	527.0
4.6	590.0
4.8	623.0
5.0	677.0
5.2	755.0
5.4	848.0
5.6	949.0
5.8	1085.0
6.0	1171.0
6.2	1261.0
6.4	1312.0
6.6	1448.0
6.8	1500.0
7.0	1654.0
7.2	1733.0
7.4	1826.0
7.6	1859.0
7.8	1894.0
8.0	1866.0
8.2	1873.0
8.4	1806.0
8.6	1686.0
8.8	1719.0
9.0	1567.0
9.2	1531.0
9.4	1428.0
9.6	1372.0
9.8	1353.0
10.0	1257.0
10.2	1169.0
10.4	1172.0
10.6	1093.0
10.8	1029.0
11.0	1163.0
11.2	1188.0
11.4	1221.0
11.6	1302.0
11.8	1468.0
12.0	1526.0
12.2	1537.0
12.4	1658.0
12.6	1734.0
12.8	1820.0
13.0	1828.0
13.2	1934.0
13.4	1928.0
13.6	1947.0
13.8	1839.0
14.0	1806.0
14.2	1829.0
14.4	1719.0
14.6	1604.0
14.8	1566.0
15.0	1561.0
15.2	1394.0
15.4	1243.0
15.6	1156.0
15.8	1061.0
16.0	951.0
16.2	848.0
16.4	826.0
16.6	683.0
16.8	666.0
17.0	578.0
17.2	559.0
17.4	560.0
17.6	530.0
17.8	523.0
18.0	500.0
18.2	511.0
18.4	512.0
18.6	488.0
18.8	436.0
19.0	422.0
19.2	431.0
19.4	433.0
19.6	401.0
19.8	424.0
20.0	392.0
