Distance (mm)	Counts
0.0	281.0
0.2	291.0
0.4	305.0
0.6	301.0
0.8	279.0
1.0	324.0
1.2	342.0
1.4	358.0
1.6	343.0
1.8	381.0
2.0	397.0
2.2	379.0
2.4	409.0
2.6	400.0
2.8	441.0
3.0	448.0
3.2	471.0
3.4	470.0
3.6	518.0
3.8	545.0
4.0	586.0
4.2	578.0
4.4	568.0
4.6	631.0
4.8	614.0
5.0	637.0
5.2	649.0
5.4	679.0
5.6	689.0
5.8	703.0
6.0	742.0
6.2	715.0
6.4	835.0
6.6	829.0
6.8	889.0
7.0	952.0
7.2	1014.0
7.4	1124.0
7.6	1271.0
7.8	1393.0
8.0	1477.0
8.2	1679.0
8.4	1826.0
8.6	1955.0
8.8	2004.0
9.0	2247.0
9.2	2377.0
9.4	2546.0
9.6	2657.0
9.8	2851.0
10.0	2919.0
10.2	3093.0
10.4	3145.0
10.6	3130.0
10.8	3072.0
11.0	3128.0
11.2	3189.0
11.4	3143.0
11.6	3134.0
11.8	3091.0
12.0	2984.0
12.2	2832.0
12.4	2665.0
12.6	2494.0
12.8	2415.0
13.0	2260.0
13.2	2038.0
13.4	1944.0
13.6	1764.0
13.8	1626.0
14.0	1488.0
14.2	1446.0
14.4	1294.0
14.6	1143.0
14.8	1034.0
15.0	987.0
15.2	853.0
15.4	848.0
15.6	812.0
15.8	760.0
16.0	827.0
16.2	773.0
16.4	728.0
16.6	665.0
16.8	692.0
17.0	717.0
17.2	682.0
17.4	663.0
17.6	616.0
17.8	600.0
18.0	570.0
18.2	550.0
18.4	598.0
18.6	512.0
18.8	509.0
19.0	476.0
19.2	467.0
19.4	399.0
19.6	399.0
19.8	438.0
20.0	434.0
