Distance (mm)	Counts
0.0	332.0
0.2	334.0
0.4	325.0
0.6	337.0
0.8	346.0
1.0	331.0
1.2	414.0
1.4	388.0
1.6	438.0
1.8	421.0
2.0	439.0
2.2	462.0
2.4	461.0
2.6	460.0
2.8	513.0
3.0	512.0
3.2	535.0
3.4	562.0
3.6	579.0
3.8	582.0
4.0	563.0
4.2	622.0
4.4	646.0
4.6	645.0
4.8	733.0
5.0	827.0
5.2	841.0
5.4	928.0
5.6	1119.0
5.8	1166.0
6.0	1288.0
6.2	1350.0
6.4	1550.0
6.6	1673.0
6.8	1706.0
7.0	1833.0
7.2	1919.0
7.4	1996.0
7.6	2157.0
7.8	2135.0
8.0	2136.0
8.2	2166.0
8.4	2073.0
8.6	2096.0
8.8	1945.0
9.0	1939.0
9.2	1812.0
9.4	1764.0
9.6	1702.0
9.8	1666.0
10.0	1674.0
10.2	1727.0
10.4	1690.0
10.6	1705.0
10.8	1776.0
11.0	1807.0
11.2	1898.0
11.4	1812.0
11.6	1982.0
11.8	2042.0
12.0	2156.0
12.2	2112.0
12.4	2229.0
12.6	2249.0
12.8	2217.0
13.0	2173.0
13.2	2188.0
13.4	2053.0
13.6	1915.0
13.8	1815.0
14.0	1716.0
14.2	1672.0
14.4	1566.0
14.6	1376.0
14.8	1277.0
15.0	1184.0
15.2	1074.0
15.4	926.0
15.6	837.0
15.8	778.0
16.0	752.0
16.2	661.0
16.4	671.0
16.6	612.0
16.8	607.0
17.0	635.0
17.2	565.0
17.4	529.0
17.6	522.0
17.8	512.0
18.0	539.0
18.2	472.0
18.4	482.0
18.6	477.0
18.8	451.0
19.0	444.0
19.2	415.0
19.4	438.0
19.6	439.0
19.8	443.0
20.0	387.0
