Distance (mm)	Counts
0.0	234.0
0.2	234.0
0.4	248.0
0.6	268.0
0.8	272.0
1.0	304.0
1.2	308.0
1.4	322.0
1.6	318.0
1.8	310.0
2.0	297.0
2.2	305.0
2.4	307.0
2.6	315.0
2.8	328.0
3.0	377.0
3.2	372.0
3.4	410.0
3.6	382.0
3.8	412.0
4.0	389.0
4.2	427.0
4.4	433.0
4.6	461.0
4.8	454.0
5.0	526.0
5.2	519.0
5.4	519.0
5.6	532.0
5.8	586.0
6.0	580.0
6.2	550.0
6.4	625.0
6.6	643.0
6.8	678.0
7.0	666.0
7.2	702.0
7.4	726.0
7.6	725.0
7.8	824.0
8.0	820.0
8.2	963.0
8.4	1016.0
8.6	1172.0
8.8	1260.0
9.0	1461.0
9.2	1513.0
9.4	1645.0
9.6	1818.0
9.8	1830.0
10.0	2004.0
10.2	2057.0
10.4	2183.0
10.6	2327.0
10.8	2398.0
11.0	2492.0
11.2	2621.0
11.4	2705.0
11.6	2755.0
11.8	2757.0
12.0	2890.0
12.2	2896.0
12.4	2828.0
12.6	2892.0
12.8	2949.0
13.0	2852.0
13.2	2917.0
13.4	2827.0
13.6	2792.0
13.8	2598.0
14.0	2544.0
14.2	2426.0
14.4	2237.0
14.6	2153.0
14.8	2048.0
15.0	1940.0
15.2	1857.0
15.4	1725.0
15.6	1568.0
15.8	1419.0
16.0	1330.0
16.2	1233.0
16.4	1124.0
16.6	969.0
16.8	942.0
17.0	889.0
17.2	804.0
17.4	800.0
17.6	766.0
17.8	741.0
18.0	744.0
18.2	696.0
18.4	672.0
18.6	661.0
18.8	657.0
19.0	613.0
19.2	615.0
19.4	545.0
19.6	562.0
19.8	551.0
20.0	559.0
