Distance (mm)	Counts
0.0	308.0
0.2	291.0
0.4	295.0
0.6	332.0
0.8	346.0
1.0	360.0
1.2	338.0
1.4	347.0
1.6	366.0
1.8	364.0
2.0	378.0
2.2	416.0
2.4	420.0
2.6	400.0
2.8	400.0
3.0	451.0
3.2	478.0
3.4	474.0
3.6	453.0
3.8	490.0
4.0	518.0
4.2	493.0
4.4	535.0
4.6	633.0
4.8	634.0
5.0	814.0
5.2	871.0
5.4	878.0
5.6	1064.0
5.8	1133.0
6.0	1240.0
6.2	1292.0
6.4	1401.0
6.6	1461.0
6.8	1599.0
7.0	1654.0
7.2	1691.0
7.4	1782.0
7.6	1797.0
7.8	1715.0
8.0	1729.0
8.2	1723.0
8.4	1614.0
8.6	1564.0
8.8	1476.0
9.0	1450.0
9.2	1333.0
9.4	1263.0
9.6	1188.0
9.8	1102.0
10.0	1057.0
10.2	1006.0
10.4	921.0
10.6	976.0
10.8	977.0
11.0	1060.0
11.2	1146.0
11.4	1237.0
11.6	1359.0
11.8	1371.0
12.0	1442.0
12.2	1510.0
12.4	1530.0
12.6	1636.0
12.8	1689.0
13.0	1719.0
13.2	1885.0
13.4	1820.0
13.6	1820.0
13.8	1826.0
14.0	1623.0
14.2	1636.0
14.4	1528.0
14.6	1370.0
14.8	1358.0
15.0	1224.0
15.2	1111.0
15.4	1065.0
15.6	922.0
15.8	840.0
16.0	783.0
16.2	724.0
16.4	644.0
16.6	594.0
16.8	583.0
17.0	541.0
17.2	535.0
17.4	486.0
17.6	516.0
17.8	491.0
18.0	481.0
18.2	437.0
18.4	443.0
18.6	433.0
18.8	430.0
19.0	410.0
19.2	394.0
19.4	405.0
19.6	417.0
19.8	371.0
20.0	330.0
