Distance (mm)	Counts
0.0	298.0
0.2	301.0
0.4	290.0
0.6	341.0
0.8	360.0
1.0	329.0
1.2	327.0
1.4	380.0
1.6	370.0
1.8	408.0
2.0	457.0
2.2	374.0
2.4	454.0
2.6	446.0
2.8	491.0
3.0	468.0
3.2	520.0
3.4	516.0
3.6	536.0
3.8	572.0
4.0	615.0
4.2	579.0
4.4	589.0
4.6	616.0
4.8	618.0
5.0	678.0
5.2	681.0
5.4	720.0
5.6	796.0
5.8	867.0
6.0	954.0
6.2	1084.0
6.4	1211.0
6.6	1249.0
6.8	1427.0
7.0	1522.0
7.2	1729.0
7.4	1779.0
7.6	1911.0
7.8	1968.0
8.0	2097.0
8.2	2219.0
8.4	2231.0
8.6	2275.0
8.8	2300.0
9.0	2319.0
9.2	2324.0
9.4	2271.0
9.6	2183.0
9.8	2266.0
10.0	2314.0
10.2	2305.0
10.4	2275.0
10.6	2226.0
10.8	2429.0
11.0	2340.0
11.2	2360.0
11.4	2299.0
11.6	2407.0
11.8	2347.0
12.0	2408.0
12.2	2397.0
12.4	2368.0
12.6	2417.0
12.8	2256.0
13.0	2182.0
13.2	2197.0
13.4	2016.0
13.6	1823.0
13.8	1793.0
14.0	1562.0
14.2	1550.0
14.4	1405.0
14.6	1344.0
14.8	1211.0
15.0	1036.0
15.2	910.0
15.4	883.0
15.6	845.0
15.8	774.0
16.0	722.0
16.2	714.0
16.4	688.0
16.6	622.0
16.8	667.0
17.0	658.0
17.2	618.0
17.4	616.0
17.6	579.0
17.8	521.0
18.0	516.0
18.2	531.0
18.4	504.0
18.6	486.0
18.8	476.0
19.0	441.0
19.2	489.0
19.4	420.0
19.6	418.0
19.8	448.0
20.0	413.0
