Distance (mm)	Counts
0.0	284.0
0.2	271.0
0.4	268.0
0.6	298.0
0.8	295.0
1.0	277.0
1.2	304.0
1.4	314.0
1.6	298.0
1.8	360.0
2.0	339.0
2.2	349.0
2.4	340.0
2.6	422.0
2.8	413.0
3.0	407.0
3.2	402.0
3.4	425.0
3.6	484.0
3.8	477.0
4.0	546.0
4.2	496.0
4.4	521.0
4.6	563.0
4.8	568.0
5.0	613.0
5.2	605.0
5.4	655.0
5.6	626.0
5.8	680.0
6.0	685.0
6.2	734.0
6.4	689.0
6.6	768.0
6.8	722.0
7.0	790.0
7.2	791.0
7.4	844.0
7.6	876.0
7.8	935.0
8.0	996.0
8.2	1066.0
8.4	1237.0
8.6	1450.0
8.8	1556.0
9.0	1817.0
9.2	1990.0
9.4	2181.0
9.6	2328.0
9.8	2578.0
10.0	2886.0
10.2	3037.0
10.4	3214.0
10.6	3430.0
10.8	3609.0
11.0	3605.0
11.2	3601.0
11.4	3759.0
11.6	3659.0
11.8	3599.0
12.0	3515.0
12.2	3369.0
12.4	3227.0
12.6	2954.0
12.8	2884.0
13.0	2568.0
13.2	2468.0
13.4	2126.0
13.6	1927.0
13.8	1830.0
14.0	1549.0
14.2	1387.0
14.4	1295.0
14.6	1085.0
14.8	976.0
15.0	929.0
15.2	906.0
15.4	943.0
15.6	896.0
15.8	818.0
16.0	804.0
16.2	784.0
16.4	776.0
16.6	748.0
16.8	775.0
17.0	743.0
17.2	724.0
17.4	704.0
17.6	637.0
17.8	641.0
18.0	611.0
18.2	691.0
18.4	610.0
18.6	527.0
18.8	501.0
19.0	552.0
19.2	486.0
19.4	489.0
19.6	459.0
19.8	454.0
20.0	424.0
