Distance (mm)	Counts
0.0	256.0
0.2	259.0
0.4	262.0
0.6	287.0
0.8	276.0
1.0	259.0
1.2	283.0
1.4	282.0
1.6	322.0
1.8	273.0
2.0	308.0
2.2	315.0
2.4	330.0
2.6	305.0
2.8	392.0
3.0	358.0
3.2	337.0
3.4	354.0
3.6	359.0
3.8	407.0
4.0	413.0
4.2	454.0
4.4	452.0
4.6	480.0
4.8	452.0
5.0	491.0
5.2	495.0
5.4	515.0
5.6	556.0
5.8	524.0
6.0	590.0
6.2	589.0
6.4	603.0
6.6	619.0
6.8	648.0
7.0	726.0
7.2	706.0
7.4	757.0
7.6	751.0
7.8	777.0
8.0	742.0
8.2	920.0
8.4	877.0
8.6	984.0
8.8	1088.0
9.0	1198.0
9.2	1381.0
9.4	1563.0
9.6	1596.0
9.8	1741.0
10.0	1922.0
10.2	1927.0
10.4	2027.0
10.6	2172.0
10.8	2340.0
11.0	2491.0
11.2	2658.0
11.4	2786.0
11.6	2865.0
11.8	2940.0
12.0	2998.0
12.2	3057.0
12.4	3155.0
12.6	3108.0
12.8	3125.0
13.0	2942.0
13.2	2949.0
13.4	3039.0
13.6	2939.0
13.8	2804.0
14.0	2645.0
14.2	2517.0
14.4	2409.0
14.6	2269.0
14.8	2092.0
15.0	1969.0
15.2	1770.0
15.4	1702.0
15.6	1549.0
15.8	1480.0
16.0	1326.0
16.2	1263.0
16.4	1107.0
16.6	986.0
16.8	991.0
17.0	902.0
17.2	847.0
17.4	784.0
17.6	818.0
17.8	792.0
18.0	702.0
18.2	745.0
18.4	696.0
18.6	697.0
18.8	670.0
19.0	605.0
19.2	581.0
19.4	626.0
19.6	583.0
19.8	576.0
20.0	544.0
