Distance (mm)	Counts
0.0	260.0
0.2	293.0
0.4	282.0
0.6	315.0
0.8	330.0
1.0	335.0
1.2	360.0
1.4	372.0
1.6	359.0
1.8	370.0
2.0	359.0
2.2	335.0
2.4	387.0
2.6	422.0
2.8	436.0
3.0	443.0
3.2	439.0
3.4	439.0
3.6	470.0
3.8	492.0
4.0	483.0
4.2	505.0
4.4	485.0
4.6	544.0
4.8	608.0
5.0	575.0
5.2	645.0
5.4	602.0
5.6	730.0
5.8	735.0
6.0	811.0
6.2	964.0
6.4	1086.0
6.6	1161.0
6.8	1297.0
7.0	1435.0
7.2	1486.0
7.4	1600.0
7.6	1704.0
7.8	1850.0
8.0	1907.0
8.2	1946.0
8.4	2005.0
8.6	2141.0
8.8	2126.0
9.0	2047.0
9.2	2085.0
9.4	1985.0
9.6	1988.0
9.8	1816.0
10.0	1787.0
10.2	1772.0
10.4	1576.0
10.6	1602.0
10.8	1533.0
11.0	1558.0
11.2	1636.0
11.4	1559.0
11.6	1462.0
11.8	1559.0
12.0	1633.0
12.2	1716.0
12.4	1796.0
12.6	1942.0
12.8	2042.0
13.0	2109.0
13.2	2118.0
13.4	2212.0
13.6	2241.0
13.8	2294.0
14.0	2317.0
14.2	2058.0
14.4	2071.0
14.6	1963.0
14.8	1871.0
15.0	1743.0
15.2	1568.0
15.4	1539.0
15.6	1389.0
15.8	1283.0
16.0	1146.0
16.2	1156.0
16.4	959.0
16.6	852.0
16.8	795.0
17.0	705.0
17.2	665.0
17.4	634.0
17.6	584.0
17.8	579.0
18.0	570.0
18.2	570.0
18.4	547.0
18.6	562.0
18.8	496.0
19.0	536.0
19.2	512.0
19.4	512.0
19.6	493.0
19.8	505.0
20.0	456.0
