Distance (mm)	Counts
0.0	316.0
0.2	347.0
0.4	318.0
0.6	349.0
0.8	405.0
1.0	329.0
1.2	389.0
1.4	449.0
1.6	380.0
1.8	425.0
2.0	461.0
2.2	454.0
2.4	473.0
2.6	447.0
2.8	531.0
3.0	484.0
3.2	488.0
3.4	497.0
3.6	558.0
3.8	540.0
4.0	574.0
4.2	615.0
4.4	590.0
4.6	664.0
4.8	727.0
5.0	882.0
5.2	964.0
5.4	1045.0
5.6	1182.0
5.8	1286.0
6.0	1372.0
6.2	1482.0
6.4	1607.0
6.6	1715.0
6.8	1823.0
7.0	1915.0
7.2	1996.0
7.4	2017.0
7.6	2100.0
7.8	2063.0
8.0	2072.0
8.2	2006.0
8.4	1868.0
8.6	1874.0
8.8	1823.0
9.0	1709.0
9.2	1597.0
9.4	1502.0
9.6	1466.0
9.8	1433.0
10.0	1388.0
10.2	1415.0
10.4	1390.0
10.6	1398.0
10.8	1528.0
11.0	1493.0
11.2	1590.0
11.4	1630.0
11.6	1812.0
11.8	1865.0
12.0	1874.0
12.2	1957.0
12.4	1995.0
12.6	2122.0
12.8	2126.0
13.0	2154.0
13.2	2003.0
13.4	2066.0
13.6	1874.0
13.8	1823.0
14.0	1699.0
14.2	1645.0
14.4	1549.0
14.6	1357.0
14.8	1261.0
15.0	1205.0
15.2	1114.0
15.4	958.0
15.6	903.0
15.8	767.0
16.0	707.0
16.2	659.0
16.4	639.0
16.6	624.0
16.8	611.0
17.0	630.0
17.2	564.0
17.4	539.0
17.6	516.0
17.8	457.0
18.0	490.0
18.2	463.0
18.4	446.0
18.6	431.0
18.8	416.0
19.0	446.0
19.2	443.0
19.4	363.0
19.6	428.0
19.8	386.0
20.0	409.0
