Distance (mm)	Counts
0.0	289.0
0.2	303.0
0.4	320.0
0.6	319.0
0.8	323.0
1.0	364.0
1.2	335.0
1.4	352.0
1.6	350.0
1.8	360.0
2.0	412.0
2.2	409.0
2.4	399.0
2.6	414.0
2.8	465.0
3.0	470.0
3.2	440.0
3.4	468.0
3.6	476.0
3.8	522.0
4.0	505.0
4.2	536.0
4.4	543.0
4.6	610.0
4.8	645.0
5.0	713.0
5.2	752.0
5.4	894.0
5.6	962.0
5.8	1091.0
6.0	1144.0
6.2	1270.0
6.4	1389.0
6.6	1451.0
6.8	1484.0
7.0	1713.0
7.2	1727.0
7.4	1796.0
7.6	1875.0
7.8	1811.0
8.0	1821.0
8.2	1761.0
8.4	1686.0
8.6	1654.0
8.8	1618.0
9.0	1553.0
9.2	1519.0
9.4	1410.0
9.6	1314.0
9.8	1280.0
10.0	1170.0
10.2	1145.0
10.4	1076.0
10.6	1068.0
10.8	1010.0
11.0	1078.0
11.2	1045.0
11.4	1302.0
11.6	1332.0
11.8	1445.0
12.0	1409.0
12.2	1491.0
12.4	1647.0
12.6	1685.0
12.8	1780.0
13.0	1899.0
13.2	1851.0
13.4	1891.0
13.6	1970.0
13.8	1883.0
14.0	1786.0
14.2	1666.0
14.4	1620.0
14.6	1534.0
14.8	1434.0
15.0	1394.0
15.2	1232.0
15.4	1166.0
15.6	1042.0
15.8	1029.0
16.0	880.0
16.2	772.0
16.4	775.0
16.6	656.0
16.8	622.0
17.0	578.0
17.2	564.0
17.4	579.0
17.6	499.0
17.8	513.0
18.0	496.0
18.2	458.0
18.4	488.0
18.6	496.0
18.8	460.0
19.0	425.0
19.2	454.0
19.4	418.0
19.6	400.0
19.8	392.0
20.0	389.0
