Distance (mm)	Counts
0.0	229.0
0.2	223.0
0.4	249.0
0.6	261.0
0.8	231.0
1.0	243.0
1.2	237.0
1.4	290.0
1.6	252.0
1.8	283.0
2.0	289.0
2.2	282.0
2.4	307.0
2.6	308.0
2.8	326.0
3.0	349.0
3.2	296.0
3.4	339.0
3.6	367.0
3.8	382.0
4.0	349.0
4.2	393.0
4.4	385.0
4.6	428.0
4.8	448.0
5.0	425.0
5.2	446.0
5.4	489.0
5.6	455.0
5.8	516.0
6.0	452.0
6.2	529.0
6.4	561.0
6.6	545.0
6.8	585.0
7.0	601.0
7.2	633.0
7.4	632.0
7.6	632.0
7.8	672.0
8.0	671.0
8.2	698.0
8.4	719.0
8.6	748.0
8.8	793.0
9.0	792.0
9.2	787.0
9.4	854.0
9.6	915.0
9.8	955.0
10.0	940.0
10.2	1082.0
10.4	1166.0
10.6	1392.0
10.8	1532.0
11.0	1808.0
11.2	1974.0
11.4	2230.0
11.6	2444.0
11.8	2681.0
12.0	2874.0
12.2	2954.0
12.4	3236.0
12.6	3440.0
12.8	3492.0
13.0	3780.0
13.2	3679.0
13.4	3811.0
13.6	3687.0
13.8	3719.0
14.0	3348.0
14.2	3235.0
14.4	3109.0
14.6	2856.0
14.8	2778.0
15.0	2533.0
15.2	2306.0
15.4	2187.0
15.6	1876.0
15.8	1661.0
16.0	1515.0
16.2	1374.0
16.4	1171.0
16.6	1038.0
16.8	1070.0
17.0	975.0
17.2	896.0
17.4	840.0
17.6	858.0
17.8	877.0
18.0	879.0
18.2	802.0
18.4	794.0
18.6	791.0
18.8	721.0
19.0	695.0
19.2	681.0
19.4	632.0
19.6	702.0
19.8	647.0
20.0	579.0
