Distance (mm)	Counts
0.0	334.0
0.2	346.0
0.4	321.0
0.6	343.0
0.8	368.0
1.0	331.0
1.2	396.0
1.4	399.0
1.6	396.0
1.8	367.0
2.0	428.0
2.2	432.0
2.4	420.0
2.6	436.0
2.8	477.0
3.0	519.0
3.2	497.0
3.4	529.0
3.6	536.0
3.8	556.0
4.0	570.0
4.2	575.0
4.4	665.0
4.6	757.0
4.8	810.0
5.0	838.0
5.2	937.0
5.4	1075.0
5.6	1145.0
5.8	1324.0
6.0	1427.0
6.2	1504.0
6.4	1527.0
6.6	1686.0
6.8	1796.0
7.0	1959.0
7.2	2017.0
7.4	1910.0
7.6	2093.0
7.8	1986.0
8.0	2033.0
8.2	1872.0
8.4	1834.0
8.6	1682.0
8.8	1641.0
9.0	1573.0
9.2	1554.0
9.4	1429.0
9.6	1259.0
9.8	1298.0
10.0	1211.0
10.2	1179.0
10.4	1166.0
10.6	1239.0
10.8	1264.0
11.0	1347.0
11.2	1498.0
11.4	1543.0
11.6	1639.0
11.8	1682.0
12.0	1703.0
12.2	1886.0
12.4	1876.0
12.6	1991.0
12.8	1946.0
13.0	2063.0
13.2	2086.0
13.4	1984.0
13.6	1870.0
13.8	1888.0
14.0	1686.0
14.2	1581.0
14.4	1511.0
14.6	1380.0
14.8	1328.0
15.0	1231.0
15.2	1119.0
15.4	1086.0
15.6	907.0
15.8	815.0
16.0	716.0
16.2	686.0
16.4	690.0
16.6	594.0
16.8	584.0
17.0	544.0
17.2	553.0
17.4	503.0
17.6	567.0
17.8	502.0
18.0	499.0
18.2	498.0
18.4	462.0
18.6	420.0
18.8	420.0
19.0	473.0
19.2	359.0
19.4	367.0
19.6	405.0
19.8	379.0
20.0	370.0
