Distance (mm)	Counts
0.0	299.0
0.2	310.0
0.4	295.0
0.6	322.0
0.8	315.0
1.0	341.0
1.2	385.0
1.4	315.0
1.6	410.0
1.8	381.0
2.0	412.0
2.2	423.0
2.4	415.0
2.6	463.0
2.8	493.0
3.0	504.0
3.2	537.0
3.4	515.0
3.6	553.0
3.8	541.0
4.0	596.0
4.2	559.0
4.4	597.0
4.6	597.0
4.8	648.0
5.0	700.0
5.2	744.0
5.4	735.0
5.6	737.0
5.8	784.0
6.0	852.0
6.2	951.0
6.4	1030.0
6.6	1213.0
6.8	1321.0
7.0	1475.0
7.2	1558.0
7.4	1697.0
7.6	1762.0
7.8	1870.0
8.0	2008.0
8.2	2054.0
8.4	2233.0
8.6	2281.0
8.8	2370.0
9.0	2294.0
9.2	2386.0
9.4	2451.0
9.6	2415.0
9.8	2412.0
10.0	2435.0
10.2	2594.0
10.4	2534.0
10.6	2496.0
10.8	2514.0
11.0	2561.0
11.2	2466.0
11.4	2560.0
11.6	2429.0
11.8	2429.0
12.0	2499.0
12.2	2440.0
12.4	2427.0
12.6	2375.0
12.8	2274.0
13.0	2169.0
13.2	2058.0
13.4	2005.0
13.6	1807.0
13.8	1764.0
14.0	1603.0
14.2	1528.0
14.4	1431.0
14.6	1248.0
14.8	1165.0
15.0	1061.0
15.2	949.0
15.4	898.0
15.6	830.0
15.8	799.0
16.0	756.0
16.2	705.0
16.4	700.0
16.6	698.0
16.8	726.0
17.0	664.0
17.2	581.0
17.4	574.0
17.6	580.0
17.8	562.0
18.0	570.0
18.2	555.0
18.4	512.0
18.6	499.0
18.8	470.0
19.0	460.0
19.2	431.0
19.4	424.0
19.6	407.0
19.8	410.0
20.0	386.0
