Distance (mm)	Counts
0.0	207.0
0.2	224.0
0.4	208.0
0.6	235.0
0.8	235.0
1.0	255.0
1.2	251.0
1.4	269.0
1.6	251.0
1.8	274.0
2.0	297.0
2.2	291.0
2.4	301.0
2.6	332.0
2.8	319.0
3.0	322.0
3.2	336.0
3.4	346.0
3.6	376.0
3.8	351.0
4.0	336.0
4.2	344.0
4.4	423.0
4.6	427.0
4.8	458.0
5.0	438.0
5.2	448.0
5.4	471.0
5.6	463.0
5.8	499.0
6.0	538.0
6.2	543.0
6.4	572.0
6.6	542.0
6.8	584.0
7.0	628.0
7.2	601.0
7.4	674.0
7.6	638.0
7.8	651.0
8.0	661.0
8.2	727.0
8.4	788.0
8.6	778.0
8.8	884.0
9.0	818.0
9.2	863.0
9.4	886.0
9.6	969.0
9.8	972.0
10.0	1016.0
10.2	1128.0
10.4	1380.0
10.6	1435.0
10.8	1755.0
11.0	1989.0
11.2	2071.0
11.4	2354.0
11.6	2633.0
11.8	2751.0
12.0	2963.0
12.2	3143.0
12.4	3307.0
12.6	3488.0
12.8	3647.0
13.0	3718.0
13.2	3709.0
13.4	3663.0
13.6	3654.0
13.8	3521.0
14.0	3334.0
14.2	3169.0
14.4	3080.0
14.6	2875.0
14.8	2599.0
15.0	2370.0
15.2	2195.0
15.4	2042.0
15.6	1769.0
15.8	1553.0
16.0	1532.0
16.2	1245.0
16.4	1154.0
16.6	998.0
16.8	988.0
17.0	951.0
17.2	922.0
17.4	845.0
17.6	887.0
17.8	792.0
18.0	787.0
18.2	753.0
18.4	811.0
18.6	760.0
18.8	747.0
19.0	700.0
19.2	677.0
19.4	653.0
19.6	589.0
19.8	642.0
20.0	583.0
