Distance (mm)	Counts
0.0	276.0
0.2	277.0
0.4	256.0
0.6	286.0
0.8	270.0
1.0	313.0
1.2	299.0
1.4	296.0
1.6	297.0
1.8	305.0
2.0	314.0
2.2	328.0
2.4	337.0
2.6	345.0
2.8	353.0
3.0	332.0
3.2	365.0
3.4	367.0
3.6	406.0
3.8	418.0
4.0	421.0
4.2	389.0
4.4	478.0
4.6	482.0
4.8	498.0
5.0	495.0
5.2	550.0
5.4	556.0
5.6	555.0
5.8	585.0
6.0	566.0
6.2	598.0
6.4	640.0
6.6	621.0
6.8	679.0
7.0	685.0
7.2	731.0
7.4	741.0
7.6	833.0
7.8	899.0
8.0	923.0
8.2	1110.0
8.4	1228.0
8.6	1322.0
8.8	1351.0
9.0	1570.0
9.2	1667.0
9.4	1775.0
9.6	1911.0
9.8	2019.0
10.0	2115.0
10.2	2165.0
10.4	2379.0
10.6	2385.0
10.8	2426.0
11.0	2487.0
11.2	2554.0
11.4	2614.0
11.6	2618.0
11.8	2653.0
12.0	2643.0
12.2	2704.0
12.4	2772.0
12.6	2678.0
12.8	2621.0
13.0	2651.0
13.2	2621.0
13.4	2736.0
13.6	2612.0
13.8	2505.0
14.0	2494.0
14.2	2296.0
14.4	2207.0
14.6	2142.0
14.8	2073.0
15.0	1923.0
15.2	1723.0
15.4	1744.0
15.6	1532.0
15.8	1510.0
16.0	1347.0
16.2	1241.0
16.4	1114.0
16.6	1033.0
16.8	936.0
17.0	924.0
17.2	829.0
17.4	790.0
17.6	764.0
17.8	747.0
18.0	701.0
18.2	676.0
18.4	702.0
18.6	640.0
18.8	606.0
19.0	598.0
19.2	579.0
19.4	592.0
19.6	598.0
19.8	526.0
20.0	483.0
