Distance (mm)	Counts
0.0	317.0
0.2	314.0
0.4	329.0
0.6	311.0
0.8	354.0
1.0	342.0
1.2	339.0
1.4	339.0
1.6	385.0
1.8	389.0
2.0	421.0
2.2	380.0
2.4	454.0
2.6	455.0
2.8	452.0
3.0	439.0
3.2	491.0
3.4	484.0
3.6	481.0
3.8	518.0
4.0	518.0
4.2	553.0
4.4	570.0
4.6	620.0
4.8	758.0
5.0	834.0
5.2	983.0
5.4	1040.0
5.6	1097.0
5.8	1211.0
6.0	1386.0
6.2	1413.0
6.4	1521.0
6.6	1621.0
6.8	1657.0
7.0	1700.0
7.2	1844.0
7.4	1867.0
7.6	1811.0
7.8	1845.0
8.0	1786.0
8.2	1673.0
8.4	1628.0
8.6	1609.0
8.8	1527.0
9.0	1457.0
9.2	1377.0
9.4	1295.0
9.6	1190.0
9.8	1144.0
10.0	1118.0
10.2	1040.0
10.4	1044.0
10.6	1029.0
10.8	1051.0
11.0	1106.0
11.2	1243.0
11.4	1322.0
11.6	1350.0
11.8	1477.0
12.0	1632.0
12.2	1592.0
12.4	1687.0
12.6	1708.0
12.8	1788.0
13.0	1776.0
13.2	1804.0
13.4	1816.0
13.6	1806.0
13.8	1745.0
14.0	1656.0
14.2	1531.0
14.4	1457.0
14.6	1397.0
14.8	1308.0
15.0	1182.0
15.2	1089.0
15.4	1074.0
15.6	898.0
15.8	785.0
16.0	746.0
16.2	711.0
16.4	607.0
16.6	548.0
16.8	554.0
17.0	518.0
17.2	531.0
17.4	489.0
17.6	501.0
17.8	463.0
18.0	452.0
18.2	465.0
18.4	521.0
18.6	401.0
18.8	442.0
19.0	434.0
19.2	416.0
19.4	368.0
19.6	387.0
19.8	353.0
20.0	383.0
