Distance (mm)	Counts
0.0	274.0
0.2	304.0
0.4	331.0
0.6	323.0
0.8	347.0
1.0	334.0
1.2	342.0
1.4	378.0
1.6	357.0
1.8	372.0
2.0	400.0
2.2	390.0
2.4	441.0
2.6	438.0
2.8	483.0
3.0	446.0
3.2	482.0
3.4	508.0
3.6	522.0
3.8	484.0
4.0	546.0
4.2	605.0
4.4	560.0
4.6	633.0
4.8	641.0
5.0	632.0
5.2	658.0
5.4	728.0
5.6	692.0
5.8	760.0
6.0	759.0
6.2	847.0
6.4	852.0
6.6	986.0
6.8	1134.0
7.0	1242.0
7.2	1356.0
7.4	1403.0
7.6	1551.0
7.8	1691.0
8.0	1747.0
8.2	1838.0
8.4	1956.0
8.6	2138.0
8.8	2291.0
9.0	2375.0
9.2	2376.0
9.4	2558.0
9.6	2646.0
9.8	2679.0
10.0	2731.0
10.2	2793.0
10.4	2694.0
10.6	2831.0
10.8	2835.0
11.0	2859.0
11.2	2836.0
11.4	2778.0
11.6	2699.0
11.8	2844.0
12.0	2664.0
12.2	2634.0
12.4	2520.0
12.6	2412.0
12.8	2279.0
13.0	2108.0
13.2	1967.0
13.4	1974.0
13.6	1815.0
13.8	1665.0
14.0	1602.0
14.2	1518.0
14.4	1343.0
14.6	1234.0
14.8	1097.0
15.0	938.0
15.2	960.0
15.4	886.0
15.6	824.0
15.8	789.0
16.0	809.0
16.2	765.0
16.4	732.0
16.6	720.0
16.8	708.0
17.0	638.0
17.2	667.0
17.4	589.0
17.6	673.0
17.8	567.0
18.0	529.0
18.2	510.0
18.4	504.0
18.6	497.0
18.8	500.0
19.0	499.0
19.2	435.0
19.4	465.0
19.6	447.0
19.8	399.0
20.0	390.0
