Distance (mm)	Counts
0.0	149.0
0.2	138.0
0.4	138.0
0.6	153.0
0.8	163.0
1.0	148.0
1.2	183.0
1.4	143.0
1.6	166.0
1.8	158.0
2.0	196.0
2.2	199.0
2.4	212.0
2.6	224.0
2.8	190.0
3.0	210.0
3.2	226.0
3.4	227.0
3.6	251.0
3.8	250.0
4.0	221.0
4.2	259.0
4.4	262.0
4.6	267.0
4.8	256.0
5.0	265.0
5.2	268.0
5.4	280.0
5.6	275.0
5.8	263.0
6.0	327.0
6.2	314.0
6.4	283.0
6.6	331.0
6.8	351.0
7.0	366.0
7.2	398.0
7.4	431.0
7.6	467.0
7.8	491.0
8.0	602.0
8.2	711.0
8.4	800.0
8.6	914.0
8.8	1024.0
9.0	1082.0
9.2	1007.0
9.4	1017.0
9.6	1018.0
9.8	904.0
10.0	802.0
10.2	788.0
10.4	573.0
10.6	606.0
10.8	545.0
11.0	504.0
11.2	493.0
11.4	476.0
11.6	480.0
11.8	459.0
12.0	479.0
12.2	520.0
12.4	575.0
12.6	658.0
12.8	807.0
13.0	841.0
13.2	848.0
13.4	1035.0
13.6	1074.0
13.8	1131.0
14.0	1089.0
14.2	1053.0
14.4	965.0
14.6	821.0
14.8	774.0
15.0	655.0
15.2	524.0
15.4	525.0
15.6	465.0
15.8	417.0
16.0	410.0
16.2	371.0
16.4	344.0
16.6	395.0
16.8	348.0
17.0	333.0
17.2	342.0
17.4	325.0
17.6	327.0
17.8	339.0
18.0	310.0
18.2	291.0
18.4	299.0
18.6	252.0
18.8	275.0
19.0	254.0
19.2	266.0
19.4	262.0
19.6	247.0
19.8	252.0
20.0	271.0
