Distance (mm)	Counts
0.0	157.0
0.2	143.0
0.4	144.0
0.6	144.0
0.8	178.0
1.0	174.0
1.2	169.0
1.4	166.0
1.6	163.0
1.8	148.0
2.0	167.0
2.2	189.0
2.4	185.0
2.6	181.0
2.8	183.0
3.0	195.0
3.2	210.0
3.4	211.0
3.6	219.0
3.8	204.0
4.0	199.0
4.2	239.0
4.4	220.0
4.6	239.0
4.8	243.0
5.0	270.0
5.2	250.0
5.4	281.0
5.6	272.0
5.8	266.0
6.0	301.0
6.2	331.0
6.4	302.0
6.6	319.0
6.8	310.0
7.0	341.0
7.2	325.0
7.4	387.0
7.6	362.0
7.8	419.0
8.0	387.0
8.2	413.0
8.4	415.0
8.6	543.0
8.8	502.0
9.0	637.0
9.2	743.0
9.4	811.0
9.6	934.0
9.8	986.0
10.0	1081.0
10.2	1180.0
10.4	1121.0
10.6	1032.0
10.8	990.0
11.0	951.0
11.2	814.0
11.4	722.0
11.6	606.0
11.8	676.0
12.0	621.0
12.2	619.0
12.4	733.0
12.6	799.0
12.8	916.0
13.0	992.0
13.2	1126.0
13.4	1164.0
13.6	1197.0
13.8	1167.0
14.0	1089.0
14.2	978.0
14.4	950.0
14.6	782.0
14.8	699.0
15.0	574.0
15.2	515.0
15.4	550.0
15.6	482.0
15.8	443.0
16.0	400.0
16.2	424.0
16.4	398.0
16.6	441.0
16.8	397.0
17.0	350.0
17.2	352.0
17.4	366.0
17.6	360.0
17.8	307.0
18.0	339.0
18.2	320.0
18.4	341.0
18.6	328.0
18.8	297.0
19.0	311.0
19.2	276.0
19.4	292.0
19.6	281.0
19.8	256.0
20.0	241.0
