Distance (mm)	Counts
0.0	159.0
0.2	157.0
0.4	127.0
0.6	140.0
0.8	171.0
1.0	145.0
1.2	177.0
1.4	178.0
1.6	155.0
1.8	161.0
2.0	182.0
2.2	183.0
2.4	199.0
2.6	195.0
2.8	200.0
3.0	201.0
3.2	218.0
3.4	219.0
3.6	210.0
3.8	198.0
4.0	258.0
4.2	232.0
4.4	214.0
4.6	221.0
4.8	264.0
5.0	260.0
5.2	267.0
5.4	289.0
5.6	280.0
5.8	271.0
6.0	303.0
6.2	312.0
6.4	353.0
6.6	333.0
6.8	318.0
7.0	344.0
7.2	352.0
7.4	402.0
7.6	364.0
7.8	371.0
8.0	454.0
8.2	490.0
8.4	572.0
8.6	628.0
8.8	723.0
9.0	862.0
9.2	971.0
9.4	1010.0
9.6	1043.0
9.8	1081.0
10.0	1068.0
10.2	1083.0
10.4	935.0
10.6	868.0
10.8	816.0
11.0	646.0
11.2	633.0
11.4	572.0
11.6	544.0
11.8	552.0
12.0	540.0
12.2	610.0
12.4	655.0
12.6	759.0
12.8	792.0
13.0	908.0
13.2	993.0
13.4	1143.0
13.6	1189.0
13.8	1210.0
14.0	1084.0
14.2	930.0
14.4	954.0
14.6	861.0
14.8	662.0
15.0	629.0
15.2	516.0
15.4	516.0
15.6	457.0
15.8	432.0
16.0	386.0
16.2	390.0
16.4	389.0
16.6	363.0
16.8	335.0
17.0	314.0
17.2	353.0
17.4	344.0
17.6	314.0
17.8	360.0
18.0	290.0
18.2	289.0
18.4	308.0
18.6	287.0
18.8	242.0
19.0	269.0
19.2	285.0
19.4	268.0
19.6	252.0
19.8	240.0
20.0	282.0
