Distance (mm)	Counts
0.0	153.0
0.2	139.0
0.4	176.0
0.6	156.0
0.8	165.0
1.0	148.0
1.2	199.0
1.4	183.0
1.6	189.0
1.8	185.0
2.0	195.0
2.2	203.0
2.4	213.0
2.6	190.0
2.8	194.0
3.0	215.0
3.2	213.0
3.4	231.0
3.6	255.0
3.8	214.0
4.0	248.0
4.2	303.0
4.4	300.0
4.6	231.0
4.8	287.0
5.0	251.0
5.2	296.0
5.4	288.0
5.6	296.0
5.8	301.0
6.0	320.0
6.2	329.0
6.4	348.0
6.6	387.0
6.8	341.0
7.0	375.0
7.2	360.0
7.4	423.0
7.6	434.0
7.8	390.0
8.0	442.0
8.2	457.0
8.4	547.0
8.6	612.0
8.8	743.0
9.0	803.0
9.2	935.0
9.4	1031.0
9.6	1130.0
9.8	1163.0
10.0	1063.0
10.2	1074.0
10.4	1002.0
10.6	961.0
10.8	872.0
11.0	780.0
11.2	768.0
11.4	747.0
11.6	808.0
11.8	849.0
12.0	932.0
12.2	1007.0
12.4	1090.0
12.6	1118.0
12.8	1180.0
13.0	1176.0
13.2	1128.0
13.4	1027.0
13.6	858.0
13.8	771.0
14.0	690.0
14.2	613.0
14.4	497.0
14.6	495.0
14.8	482.0
15.0	442.0
15.2	437.0
15.4	450.0
15.6	444.0
15.8	404.0
16.0	383.0
16.2	400.0
16.4	392.0
16.6	376.0
16.8	369.0
17.0	312.0
17.2	347.0
17.4	336.0
17.6	302.0
17.8	307.0
18.0	323.0
18.2	267.0
18.4	302.0
18.6	289.0
18.8	221.0
19.0	273.0
19.2	280.0
19.4	257.0
19.6	262.0
19.8	250.0
20.0	231.0
