Distance (mm)	Counts
0.0	137.0
0.2	153.0
0.4	158.0
0.6	165.0
0.8	156.0
1.0	143.0
1.2	155.0
1.4	160.0
1.6	194.0
1.8	173.0
2.0	209.0
2.2	189.0
2.4	168.0
2.6	181.0
2.8	171.0
3.0	214.0
3.2	184.0
3.4	210.0
3.6	223.0
3.8	229.0
4.0	228.0
4.2	218.0
4.4	255.0
4.6	253.0
4.8	271.0
5.0	271.0
5.2	279.0
5.4	260.0
5.6	287.0
5.8	310.0
6.0	293.0
6.2	316.0
6.4	351.0
6.6	314.0
6.8	339.0
7.0	359.0
7.2	371.0
7.4	357.0
7.6	413.0
7.8	427.0
8.0	467.0
8.2	498.0
8.4	643.0
8.6	747.0
8.8	790.0
9.0	908.0
9.2	1048.0
9.4	1072.0
9.6	1095.0
9.8	1096.0
10.0	1030.0
10.2	1000.0
10.4	846.0
10.6	726.0
10.8	657.0
11.0	584.0
11.2	559.0
11.4	523.0
11.6	482.0
11.8	483.0
12.0	537.0
12.2	575.0
12.4	612.0
12.6	732.0
12.8	834.0
13.0	925.0
13.2	1010.0
13.4	1071.0
13.6	1170.0
13.8	1182.0
14.0	1165.0
14.2	1054.0
14.4	998.0
14.6	822.0
14.8	726.0
15.0	637.0
15.2	545.0
15.4	522.0
15.6	455.0
15.8	395.0
16.0	418.0
16.2	408.0
16.4	358.0
16.6	363.0
16.8	384.0
17.0	350.0
17.2	348.0
17.4	325.0
17.6	329.0
17.8	303.0
18.0	340.0
18.2	324.0
18.4	301.0
18.6	305.0
18.8	276.0
19.0	275.0
19.2	289.0
19.4	254.0
19.6	252.0
19.8	284.0
20.0	230.0
