Distance (mm)	Counts
0.0	137.0
0.2	147.0
0.4	170.0
0.6	133.0
0.8	149.0
1.0	157.0
1.2	158.0
1.4	161.0
1.6	189.0
1.8	181.0
2.0	195.0
2.2	199.0
2.4	165.0
2.6	189.0
2.8	164.0
3.0	198.0
3.2	198.0
3.4	225.0
3.6	227.0
3.8	231.0
4.0	217.0
4.2	227.0
4.4	216.0
4.6	241.0
4.8	238.0
5.0	237.0
5.2	242.0
5.4	285.0
5.6	267.0
5.8	301.0
6.0	276.0
6.2	302.0
6.4	334.0
6.6	320.0
6.8	325.0
7.0	359.0
7.2	335.0
7.4	332.0
7.6	361.0
7.8	382.0
8.0	395.0
8.2	392.0
8.4	421.0
8.6	439.0
8.8	470.0
9.0	538.0
9.2	640.0
9.4	698.0
9.6	781.0
9.8	904.0
10.0	1003.0
10.2	1107.0
10.4	1111.0
10.6	1088.0
10.8	1145.0
11.0	1087.0
11.2	947.0
11.4	845.0
11.6	750.0
11.8	677.0
12.0	679.0
12.2	706.0
12.4	700.0
12.6	881.0
12.8	935.0
13.0	1081.0
13.2	1114.0
13.4	1215.0
13.6	1165.0
13.8	1111.0
14.0	1023.0
14.2	958.0
14.4	823.0
14.6	744.0
14.8	663.0
15.0	579.0
15.2	545.0
15.4	488.0
15.6	451.0
15.8	460.0
16.0	466.0
16.2	448.0
16.4	415.0
16.6	390.0
16.8	358.0
17.0	397.0
17.2	382.0
17.4	362.0
17.6	313.0
17.8	350.0
18.0	341.0
18.2	325.0
18.4	328.0
18.6	313.0
18.8	294.0
19.0	318.0
19.2	290.0
19.4	296.0
19.6	278.0
19.8	265.0
20.0	245.0
