Distance (mm)	Counts
0.0	157.0
0.2	132.0
0.4	139.0
0.6	138.0
0.8	127.0
1.0	162.0
1.2	155.0
1.4	141.0
1.6	162.0
1.8	144.0
2.0	162.0
2.2	177.0
2.4	168.0
2.6	170.0
2.8	173.0
3.0	175.0
3.2	164.0
3.4	179.0
3.6	192.0
3.8	176.0
4.0	204.0
4.2	196.0
4.4	206.0
4.6	226.0
4.8	204.0
5.0	187.0
5.2	233.0
5.4	256.0
5.6	249.0
5.8	247.0
6.0	247.0
6.2	300.0
6.4	291.0
6.6	278.0
6.8	303.0
7.0	323.0
7.2	322.0
7.4	305.0
7.6	366.0
7.8	322.0
8.0	337.0
8.2	349.0
8.4	379.0
8.6	376.0
8.8	394.0
9.0	458.0
9.2	408.0
9.4	432.0
9.6	425.0
9.8	475.0
10.0	467.0
10.2	452.0
10.4	437.0
10.6	562.0
10.8	593.0
11.0	601.0
11.2	696.0
11.4	923.0
11.6	1049.0
11.8	1223.0
12.0	1354.0
12.2	1609.0
12.4	1651.0
12.6	1722.0
12.8	1757.0
13.0	1639.0
13.2	1612.0
13.4	1444.0
13.6	1214.0
13.8	1052.0
14.0	943.0
14.2	783.0
14.4	706.0
14.6	615.0
14.8	586.0
15.0	554.0
15.2	495.0
15.4	514.0
15.6	469.0
15.8	453.0
16.0	454.0
16.2	459.0
16.4	415.0
16.6	432.0
16.8	399.0
17.0	425.0
17.2	390.0
17.4	395.0
17.6	385.0
17.8	398.0
18.0	332.0
18.2	335.0
18.4	341.0
18.6	338.0
18.8	292.0
19.0	348.0
19.2	329.0
19.4	278.0
19.6	270.0
19.8	286.0
20.0	279.0
