Distance (mm)	Counts
0.0	129.0
0.2	155.0
0.4	128.0
0.6	136.0
0.8	157.0
1.0	157.0
1.2	150.0
1.4	152.0
1.6	167.0
1.8	178.0
2.0	189.0
2.2	173.0
2.4	162.0
2.6	178.0
2.8	182.0
3.0	170.0
3.2	164.0
3.4	186.0
3.6	180.0
3.8	199.0
4.0	234.0
4.2	197.0
4.4	228.0
4.6	225.0
4.8	232.0
5.0	239.0
5.2	273.0
5.4	261.0
5.6	275.0
5.8	277.0
6.0	275.0
6.2	294.0
6.4	318.0
6.6	314.0
6.8	305.0
7.0	325.0
7.2	382.0
7.4	325.0
7.6	365.0
7.8	355.0
8.0	390.0
8.2	369.0
8.4	404.0
8.6	426.0
8.8	404.0
9.0	412.0
9.2	518.0
9.4	486.0
9.6	569.0
9.8	626.0
10.0	734.0
10.2	871.0
10.4	977.0
10.6	975.0
10.8	1193.0
11.0	1174.0
11.2	1142.0
11.4	1135.0
11.6	1070.0
11.8	988.0
12.0	966.0
12.2	963.0
12.4	1018.0
12.6	1038.0
12.8	1069.0
13.0	1170.0
13.2	1231.0
13.4	1254.0
13.6	1101.0
13.8	1116.0
14.0	984.0
14.2	899.0
14.4	781.0
14.6	712.0
14.8	656.0
15.0	543.0
15.2	552.0
15.4	499.0
15.6	437.0
15.8	472.0
16.0	439.0
16.2	396.0
16.4	398.0
16.6	408.0
16.8	409.0
17.0	380.0
17.2	373.0
17.4	361.0
17.6	321.0
17.8	337.0
18.0	293.0
18.2	340.0
18.4	333.0
18.6	326.0
18.8	319.0
19.0	307.0
19.2	272.0
19.4	283.0
19.6	272.0
19.8	268.0
20.0	282.0
